裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
812,台新國際商業銀行,行內-南門分行,台北市,台北市中正區南昌路一段55號,25.031275,121.517357
812,台新國際商業銀行,行內-南港分行,台北市,台北市南港區三重路19-12號,25.0585925,121.61376
812,台新國際商業銀行,行內-建北分行,台北市,台北市中山區建國北路二段17號,25.0541283,121.5374521
812,台新國際商業銀行,行內-建橋分行,台北市,台北市中山區南京東路二段150號,25.0518685,121.5342522
812,台新國際商業銀行,行內-基隆路分行,台北市,台北市信義區基隆路二段55號,25.030898,121.5585361
812,台新國際商業銀行,行內-復興分行,台北市,台北市中山區復興北路150號,25.0527719,121.5438134
812,台新國際商業銀行,行內-敦北分行(非24H),台北市,台北市松山區民生東路三段133號,25.0579253,121.5482507
812,台新國際商業銀行,行內-敦南分行,台北市,台北市大安區仁愛路四段118號,25.0373766,121.5497874
812,台新國際商業銀行,行內-敦南財管(非24H),台北市,台北市大安區仁愛路四段118號,25.0373766,121.5497874
812,台新國際商業銀行,行內-景美分行,台北市,台北市文山區車前路11之1號,24.991279,121.540903
812,台新國際商業銀行,行內-新生分行,台北市,台北市中正區新生南路一段62號,25.0405318,121.5324868
812,台新國際商業銀行,行內-營業部,台北市,台北市中山區中山北路二段44號,25.0551548,121.5224843
812,台新國際商業銀行,行內-營業部(非24H),台北市,台北市中山區中山北路二段44號,25.0551548,121.5224843
812,台新國際商業銀行,行外-GU ATT4Fun,台北市,台北市信義區松壽路12號,25.03531,121.5660665
812,台新國際商業銀行,行外-UNIQLO ATT4FUN信義店,台北市,台北市信義區松壽路12號,25.03531,121.5660665
812,台新國際商業銀行,行外-UNIQLO CITYLINK松山店,台北市,台北市信義區松山路11號,25.0491901,121.5782994
812,台新國際商業銀行,行外-UNIQLO台北站前,台北市,台北市中正區館前路12號,25.0456618,121.5147282
812,台新國際商業銀行,行外-UNIQLO西門,台北市,台北市萬華區漢中街52號,25.043801,121.5071906
812,台新國際商業銀行,行外-UNIQLO景美瀚星百貨,台北市,台北市文山區景興路188號,24.9923,121.543815
812,台新國際商業銀行,行外-丁丁內湖(非24H),台北市,台北市內湖區民權東路六段180巷6號,25.0682538,121.5924364
812,台新國際商業銀行,行外-三創生活園區,台北市,台北市中山區市民大道三段2號,25.0454897,121.5311294
812,台新國際商業銀行,行外-三越天母B1,台北市,台北市士林區天母東路68號,25.1179204,121.5339295
812,台新國際商業銀行,行外-三越台北天母一館,台北市,台北市士林區天母東路68號,25.1179204,121.5339295
812,台新國際商業銀行,行外-三越台北天母二館,台北市,台北市士林區忠誠路一段200號,25.1078961,121.5301294
812,台新國際商業銀行,行外-三越台北信義A11,台北市,台北市信義區松壽路11號,25.0365446,121.5672369
812,台新國際商業銀行,行外-三越台北信義A11,台北市,台北市信義區松壽路11號,25.0365446,121.5672369
812,台新國際商業銀行,行外-三越台北信義A11,台北市,台北市信義區松壽路11號,25.0365446,121.5672369
812,台新國際商業銀行,行外-三越台北信義A4,台北市,台北市信義區松高路19號,25.0396922,121.5664837
812,台新國際商業銀行,行外-三越台北信義A8,台北市,台北市信義區松高路12號,25.0387489,121.5666702
812,台新國際商業銀行,行外-三越台北信義A8,台北市,台北市信義區松高路12號,25.0387489,121.5666702
812,台新國際商業銀行,行外-三越台北信義A8,台北市,台北市信義區松高路12號,25.0387489,121.5666702
812,台新國際商業銀行,行外-三越台北信義A9,台北市,台北市信義區松壽路9號,25.0366706,121.5667018
812,台新國際商業銀行,行外-三越台北南西一館,台北市,台北市中山區南京西路12號,25.0523038,121.5211048
812,台新國際商業銀行,行外-三越台北南西三館,台北市,台北市中山區南京西路15號,25.0527485,121.5206836
812,台新國際商業銀行,行外-三越台北站前,台北市,台北市中正區忠孝西路1段66號,25.0459441,121.5153112
812,台新國際商業銀行,行外-三越台北站前,台北市,台北市中正區忠孝西路1段66號,25.0459441,121.5153112
812,台新國際商業銀行,行外-三越信義A11,台北市,台北市信義區松壽路11號,25.0365446,121.5672369
812,台新國際商業銀行,行外-三越信義A4,台北市,台北市信義區松高路19號,25.0396922,121.5664837
812,台新國際商業銀行,行外-三越信義A8,台北市,台北市信義區松高路12號,25.0387489,121.5666702
812,台新國際商業銀行,行外-三越信義A9,台北市,台北市信義區松壽路9號,25.0366706,121.5667018
812,台新國際商業銀行,行外-三越南西9F(非24H),台北市,台北市中山區南京西路12號,25.0523038,121.5211048
812,台新國際商業銀行,行外-士東市場2號(非24H),台北市,台北市士林區士東路100號,25.1120683,121.5292934
812,台新國際商業銀行,行外-士東市場5號(非24H),台北市,台北市士林區士東路100號,25.1120683,121.5292934
812,台新國際商業銀行,行外-中油台北富陽街站,台北市,台北市大安區富陽街129號,25.0191052,121.55695
812,台新國際商業銀行,行外-中油林森北路站,台北市,台北市中正區林森北路11號,25.0461278,121.523912
812,台新國際商業銀行,行外-內湖大樓(非24H),台北市,台北市內湖區舊宗路二段207號,25.0729631,121.574025
812,台新國際商業銀行,行外-王朝飯店,台北市,台北市松山區敦化北路100號,25.0524298,121.5484124
812,台新國際商業銀行,行外-北投運動中心,台北市,台北市北投區石牌路一段39巷100號,25.1164732,121.5097619
812,台新國際商業銀行,行外-北科大商場(非24H),台北市,台北市大安區建國南路一段81號,25.0434832,121.5378058
812,台新國際商業銀行,行外-北醫附設醫院,台北市,台北市信義區吳興街252號,25.0270409,121.5631091
812,台新國際商業銀行,行外-古亭,台北市,台北市大安區羅斯福路二段103號,25.0246795,121.5245431
812,台新國際商業銀行,行外-台大小福商場(非24H),台北市,台北市大安區羅斯福路四段1號,25.0186526,121.5397264
812,台新國際商業銀行,行外-台北花博公園,台北市,台北市中山區玉門街1號,25.0704569,121.520461
812,台新國際商業銀行,行外-台北萬豪酒店,台北市,台北市中山區樂群二路199號,25.0804515,121.5589435
812,台新國際商業銀行,行外-台新証松江(非24H),台北市,台北市中山區松江路122號,25.0524582,121.5328065
812,台新國際商業銀行,行外-台灣大食代美麗華,台北市,台北市中山區樂群三路218號,25.0823188,121.5579616
812,台新國際商業銀行,行外-石尚動物園熊貓館,台北市,台北市文山區新光路二段30號,24.9983469,121.5810358
812,台新國際商業銀行,行外-光華數位新天地(非24H),台北市,台北市中正區市民大道三段8號,25.0450357,121.5319312
812,台新國際商業銀行,行外-全球人壽(非24H),台北市,台北市信義區市民大道六段288號,25.0492674,121.5790844
812,台新國際商業銀行,行外-合泰建經士林,台北市,台北市士林區前港街11號,25.084872,121.5226848
812,台新國際商業銀行,行外-合泰建經仁愛,台北市,台北市大安區信義路四段189號,25.0334437,121.5511673
812,台新國際商業銀行,行外-合泰建經內湖,台北市,台北市內湖區內湖路一段392號,25.080534,121.573201
812,台新國際商業銀行,行外-合泰建經文山,台北市,台北市文山區羅斯福路六段218號,24.9930606,121.5405316
812,台新國際商業銀行,行外-江寧,台北市,台北市中山區民權東路三段64號,25.0621372,121.5426523
812,台新國際商業銀行,行外-味全松山營業所,台北市,台北市南港區南港路一段263號,25.054499,121.60956
812,台新國際商業銀行,行外-和信治癌中心醫院,台北市,台北市北投區立德路125號,25.1284955,121.4720103
812,台新國際商業銀行,行外-和信醫院,台北市,台北市北投區立德路125號,25.1284955,121.4720103
812,台新國際商業銀行,行外-明曜百貨3F,台北市,台北市信義區忠孝東路四段200號,25.0412893,121.5522544
812,台新國際商業銀行,行外-明曜百貨6F,台北市,台北市信義區忠孝東路四段200號,25.0412893,121.5522544
812,台新國際商業銀行,行外-明曜百貨B1(非24H),台北市,台北市大安區忠孝東路四段200號,25.0412893,121.5522544
812,台新國際商業銀行,行外-昇恆昌內湖1F(非24H),台北市,台北市內湖區金莊路129號,25.0642384,121.5881273
812,台新國際商業銀行,行外-昇恆昌內湖4F(非24H),台北市,台北市內湖區金莊路129號,25.0642384,121.5881273
812,台新國際商業銀行,行外-南山人壽中山(非24H),台北市,台北市中山區民權東路二段144號,25.0620848,121.5339227
812,台新國際商業銀行,行外-南山人壽總公司,台北市,台北市信義區莊敬路168號,25.0317939,121.5610914
812,台新國際商業銀行,行外-南門市場(非24H),台北市,台北市大安區杭州南路二段55號,25.032422,121.5226973
812,台新國際商業銀行,行外-建國中學,台北市,台北市中正區南海路56號,25.030936,121.512235
812,台新國際商業銀行,行外-指南宮,台北市,台北市文山區萬壽路115號,24.9798453,121.5866321
812,台新國際商業銀行,行外-洛德城堡台北,台北市,台北市中正區思源街1號,25.0125415,121.5300049
812,台新國際商業銀行,行外-美廉城超內湖(非24H),台北市,台北市內湖區瑞光路410號,25.078228,121.5703204
812,台新國際商業銀行,行外-致伸科技,台北市,台北市內湖區瑞光路669號,25.080951,121.565464
812,台新國際商業銀行,行外-振興醫院,台北市,台北市北投區振興街45號,25.117512,121.5224672
812,台新國際商業銀行,行外-訊聯生技(非24H),台北市,台北市內湖區新湖一路36巷28號,25.0588474,121.5745751
812,台新國際商業銀行,行外-國防部武德樓(非24H),台北市,台北市中山區北安路409號,25.079796,121.5432099
812,台新國際商業銀行,行外-國防部勇固樓(非24H),台北市,台北市中山區北安路409號,25.079796,121.5432099
812,台新國際商業銀行,行外-國賓飯店,台北市,台北市中山區中山北路二段63號,25.056582,121.52313
812,台新國際商業銀行,行外-康寧護校(非24H),台北市,台北市內湖區康寧路三段75巷137號,25.0758088,121.6100505
812,台新國際商業銀行,行外-統一速達士林營業所,台北市,台北市北投區承德路六段335-2號,25.1037526,121.5117425
812,台新國際商業銀行,行外-統一速達大同營業所,台北市,台北市中山區濱江街99號,25.0733175,121.53489
812,台新國際商業銀行,行外-統一速達北投營業所,台北市,台北市北投區立功街120號,25.125417,121.472698
812,台新國際商業銀行,行外-統一速達北門衛星所,台北市,台北市中正區延平南路32號,25.046539,121.510757
812,台新國際商業銀行,行外-統一速達北信義營業所,台北市,台北市信義區松信路63號,25.0471959,121.572253
812,台新國際商業銀行,行外-統一速達西內湖衛星所,台北市,台北市內湖區環山路二段85號,25.084663,121.574906
812,台新國際商業銀行,行外-統一速達西松山營業所,台北市,台北市中山區濱江街284號,25.071907,121.544785
812,台新國際商業銀行,行外-統一速達西門衛星所,台北市,台北市萬華區峨眉街127號,25.044714,121.502354
812,台新國際商業銀行,行外-統一速達延吉衛星所,台北市,台北市大安區光復南路96巷25號,25.0438069,121.5564353
812,台新國際商業銀行,行外-統一速達延壽衛星所,台北市,台北市松山區民生東路四段112巷28號,25.0563084,121.5543418
812,台新國際商業銀行,行外-統一速達東內湖營業所,台北市,台北市內湖區民權東路六段21巷69號,25.0696289,121.579842
812,台新國際商業銀行,行外-統一速達東松山營業所,台北市,台北市松山區塔悠路321號,25.0614131,121.5689461
812,台新國際商業銀行,行外-統一速達東門衛星所,台北市,台北市中正區辛亥路一段13號,25.019016,121.5279296
812,台新國際商業銀行,行外-統一速達東興衛星所,台北市,台北市松山區八德路四段245巷32弄17號,25.0498619,121.5640381
812,台新國際商業銀行,行外-統一速達東豐衛星所,台北市,台北市大安區信義路四段53巷10號,25.0339032,121.5450218
812,台新國際商業銀行,行外-統一速達松信衛星點,台北市,台北市信義區忠孝東路五段423巷74號,25.043742,121.575532
812,台新國際商業銀行,行外-統一速達臥龍衛星所,台北市,台北市大安區和平東路三段406巷21號,25.0184888,121.5574936
812,台新國際商業銀行,行外-統一速達南中正營業所,台北市,台北市中正區三元街154號,25.0280703,121.5107471
812,台新國際商業銀行,行外-統一速達南北中山聯合廠區,台北市,台北市中山區濱江街308號,25.0717815,121.5463937
812,台新國際商業銀行,行外-統一速達南門衛星所,台北市,台北市中正區中華路二段75巷1弄3號,25.0341757,121.5062665
812,台新國際商業銀行,行外-統一速達南港所,台北市,台北市南港區重陽路237號,25.0578186,121.6025343
812,台新國際商業銀行,行外-統一速達南港營業所,台北市,台北市南港區重陽路237號,25.0578186,121.6025343
812,台新國際商業銀行,行外-統一速達牯嶺衛星點,台北市,台北市中正區牯嶺街66號,25.0272289,121.5184895
812,台新國際商業銀行,行外-統一速達迪化衛星所,台北市,台北市大同區西寧北路71號,25.055153,121.509051
812,台新國際商業銀行,行外-統一速達通化衛星所,台北市,台北市大安區四維路150號,25.0311305,121.5479109
812,台新國際商業銀行,行外-統一速達華山衛星所,台北市,台北市中正區紹興北街10號,25.0455747,121.525349
812,台新國際商業銀行,行外-統一速達萬華營業所,台北市,台北市萬華區西藏路430號,25.029405,121.4971959
812,台新國際商業銀行,行外-統一速達嘉安衛星所,台北市,台北市信義區信安街48號,25.0271975,121.558088
812,台新國際商業銀行,行外-統一速達濱江衛星站,台北市,台北市中山區民族東路266號,25.0679892,121.5351481
812,台新國際商業銀行,行外-袖珍博物館(非24H),台北市,台北市中山區建國北路一段96號,25.0502132,121.5364617
812,台新國際商業銀行,行外-頂好成福(非24H),台北市,台北市南港區成福路183號,25.040908,121.588615
812,台新國際商業銀行,行外-頂好陽明,台北市,台北市士林區德行東路230號,25.1092068,121.5329697
812,台新國際商業銀行,行外-凱基士林(非24H),台北市,台北市士林區文林路342號,25.0933395,121.5254024
812,台新國際商業銀行,行外-凱基大安(非24H),台北市,台北市大安區安和路二段82號,25.0295391,121.5509473
812,台新國際商業銀行,行外-凱基內湖(非24H),台北市,台北市內湖區內湖路1段360巷15號,25.0814545,121.570849
812,台新國際商業銀行,行外-凱基台北4F(非24H),台北市,台北市中山區南京東路二段137號,25.0523667,121.5351968
812,台新國際商業銀行,行外-凱基市府(非24H),台北市,台北市信義區忠孝東路四段563號,25.04154,121.564254
812,台新國際商業銀行,行外-凱基和平(非24H),台北市,台北市中正區羅斯福路二段102號,25.0266894,121.5224082
812,台新國際商業銀行,行外-凱基松山(非24H),台北市,台北市松山區八德路四段678號,25.0498781,121.5764449
812,台新國際商業銀行,行外-凱基站前(非24H),台北市,台北市中正區許昌街17號,25.0458258,121.5168269
812,台新國際商業銀行,行外-凱基敦北(非24H),台北市,台北市松山區敦化北路88號,25.0513338,121.5484798
812,台新國際商業銀行,行外-凱基興隆(非24H),台北市,台北市文山區興隆路三段71號,25.0001004,121.5565265
812,台新國際商業銀行,行外-勞保局(非24H),台北市,台北市中正區羅斯福路一段4號,25.0334835,121.5172348
812,台新國際商業銀行,行外-勤業眾信,台北市,台北市信義區松仁路100號,25.0344547,121.5678798
812,台新國際商業銀行,行外-微風信義,台北市,台北市信義區忠孝東路5段68號,25.040512,121.567154
812,台新國際商業銀行,行外-微風南京,台北市,台北市松山區南京東路三段337號,25.052006,121.548289
812,台新國際商業銀行,行外-新光樂活未來館,台北市,台北市中正區忠孝西路一段50號,25.0464951,121.515575
812,台新國際商業銀行,行外-新光醫院,台北市,台北市士林區文昌路95號,25.0962811,121.5209845
812,台新國際商業銀行,行外-新光醫院,台北市,台北市士林區文昌路95號,25.0962811,121.5209845
812,台新國際商業銀行,行外-新吉林,台北市,台北市中山區民權東路二段46號,25.0623002,121.5301675
812,台新國際商業銀行,行外-新保大樓,台北市,台北市內湖區行愛路128號,25.0638856,121.5801049
812,台新國際商業銀行,行外-瑞湖(非24H),台北市,台北市內湖區瑞光路513巷39號,25.0800807,121.5702421
812,台新國際商業銀行,行外-萬芳醫院,台北市,台北市文山區興隆路三段111號,24.999901,121.55814
812,台新國際商業銀行,行外-萬豪酒店,台北市,台北市中山區樂群二路199號,25.0804515,121.5589435
812,台新國際商業銀行,行外-臺北南山廣場B1,台北市,台北市信義區松仁路100號,25.0344547,121.5678798
812,台新國際商業銀行,行外-臺北醫學大學,台北市,台北市信義區吳興街250號,25.0258406,121.5612122
812,台新國際商業銀行,行外-燦坤內湖旗艦(非24H),台北市,台北市內湖區堤頂大道一段331號,25.0627095,121.573044
812,台新國際商業銀行,行外-環南市場西二,台北市,台北市萬華區環河南路2段245號,25.0292506,121.4906002
812,台新國際商業銀行,行外-環南市場南三,台北市,台北市萬華區環河南路2段245號,25.0292506,121.4906002
812,台新國際商業銀行,行外-環球南港B1(非24H),台北市,台北市南港區忠孝東路七段371號,25.0528955,121.6072597
812,台新國際商業銀行,行外-環球南港B1A(非24H),台北市,台北市南港區忠孝東路七段371號,25.0528955,121.6072597
812,台新國際商業銀行,行外-環球南港店,台北市,台北市南港區忠孝東路七段371號,25.0528955,121.6072597
812,台新國際商業銀行,行外-鴻海內湖廠(非24H),台北市,台北市內湖區基湖路32號,25.0806383,121.5645028
812,台新國際商業銀行,行外-羅中,台北市,台北市大安區羅斯福路二段17號,25.0281109,121.521944
812,台新國際商業銀行,Hi-Life-基隆港西,基隆市,基隆市仁愛區港西街11號,25.1331592,121.7400493
812,台新國際商業銀行,OK-七堵南興,基隆市,基隆市七堵區南興路82號,25.096981,121.712786
812,台新國際商業銀行,OK-八堵八中,基隆市,基隆市暖暖區八堵路82號,25.11072,121.734089
812,台新國際商業銀行,OK-基隆八堵(非24H),基隆市,基隆市暖暖區源遠路6號,25.1086504,121.7316685
812,台新國際商業銀行,OK-基隆三坑,基隆市,基隆市仁愛區龍安街200號,25.1228328,121.7417675
812,台新國際商業銀行,OK-基隆大武聖,基隆市,基隆市安樂區武聖街110號,25.1591019,121.6970216
812,台新國際商業銀行,OK-基隆光華(非24H),基隆市,基隆市仁愛區成功一路133巷42之1號,25.1288073,121.7354849
812,台新國際商業銀行,OK-基隆全民,基隆市,基隆市中山區復興路259巷60號,25.152439,121.725476
812,台新國際商業銀行,OK-基隆安樂,基隆市,基隆市安樂區安樂路二段128號,25.121695,121.724107
812,台新國際商業銀行,OK-基隆成功,基隆市,基隆市仁愛區成功一路43號,25.126722,121.739802
812,台新國際商業銀行,OK-基隆孝德,基隆市,基隆市信義區深澳坑路1之56號,25.1283569,121.7836475
812,台新國際商業銀行,OK-基隆延平(非24H),基隆市,基隆市仁愛區仁二路75號,25.1275945,121.7492302
812,台新國際商業銀行,OK-基隆東岸,基隆市,基隆市中正區中船路134號,25.1382677,121.7510631
812,台新國際商業銀行,OK-基隆東峰(非24H),基隆市,基隆市信義區東峰街24號,25.1323409,121.7743585
812,台新國際商業銀行,OK-基隆武聖,基隆市,基隆市安樂區基金三路48號,25.1540904,121.6972288
812,台新國際商業銀行,OK-基隆信五,基隆市,基隆市中正區義二路174號,25.1342212,121.7476065
812,台新國際商業銀行,OK-基隆泰安,基隆市,基隆市七堵區泰安路23之12號,25.0884125,121.7083577
812,台新國際商業銀行,OK-基隆海事(非24H),基隆市,基隆市中正區祥豐街246號,25.1475302,121.7719483
812,台新國際商業銀行,OK-基隆海洋,基隆市,基隆市中正區新豐街420號,25.1357813,121.7865337
812,台新國際商業銀行,OK-基隆崇德,基隆市,基隆市安樂區崇德路8之5號,25.128567,121.732449
812,台新國際商業銀行,OK-基隆祥豐(非24H),基隆市,基隆市中正區祥豐街321號,25.1445971,121.7674709
812,台新國際商業銀行,OK-基隆愛一,基隆市,基隆市仁愛區愛一路26號,25.1290719,121.7413643
812,台新國際商業銀行,OK-基隆新三益,基隆市,基隆市中正區中船路18號,25.1368624,121.7499683
812,台新國際商業銀行,OK-基隆榮昌(非24H),基隆市,基隆市中正區中正路482號,25.1486225,121.76293
812,台新國際商業銀行,OK-基隆德和,基隆市,基隆市中山區復興路212巷5弄4號,25.1470345,121.7265635
812,台新國際商業銀行,OK-基隆慶城(非24H),基隆市,基隆市中山區中和路168巷9弄21號,25.150377,121.7155761
812,台新國際商業銀行,OK-基隆興寮(非24H),基隆市,基隆市安樂區基金一路112巷110弄15之10號,25.1403974,121.7153427
812,台新國際商業銀行,全家-七堵大興,基隆市,基隆市七堵區南興路30號,25.0973926,121.7143533
812,台新國際商業銀行,全家-七堵工明,基隆市,基隆市七堵區工建路1之15號,25.091164,121.701754
812,台新國際商業銀行,全家-七堵永富,基隆市,基隆市七堵區永富路120號,25.0992872,121.7139013
812,台新國際商業銀行,全家-七堵自治,基隆市,基隆市七堵區自治街6號,25.0963331,121.712777
812,台新國際商業銀行,全家-七堵新明德,基隆市,基隆市七堵區明德二路15之53號,25.0893331,121.7054443
812,台新國際商業銀行,全家-基隆仁四,基隆市,基隆市仁愛區仁四路52號,25.1283964,121.7413515
812,台新國際商業銀行,全家-基隆吉市,基隆市,基隆市暖暖區碇內街188-9號,25.091958,121.7543346
812,台新國際商業銀行,全家-基隆百福,基隆市,基隆市七堵區福二街204號,25.0837769,121.696371
812,台新國際商業銀行,全家-基隆東信,基隆市,基隆市信義區東信路5號,25.1277234,121.7678984
812,台新國際商業銀行,全家-基隆武嶺,基隆市,基隆市安樂區武嶺街181-6號,25.138677,121.710153
812,台新國際商業銀行,全家-基隆基金,基隆市,基隆市安樂區基金三路145號,25.156585,121.695624
812,台新國際商業銀行,全家-基隆華復,基隆市,基隆市中山區中華路2號,25.145324,121.73882
812,台新國際商業銀行,全家-基隆新和一,基隆市,基隆市中正區和一路110號,25.1550357,121.7660643
812,台新國際商業銀行,全家-基隆新站前,基隆市,基隆市仁愛區忠一路19號,25.1313273,121.7398063
812,台新國際商業銀行,全家-基隆新國揚,基隆市,基隆市安樂區基金一路121巷14號,25.1379536,121.7177067
812,台新國際商業銀行,全家-基隆新深溪,基隆市,基隆市信義區深溪路59號,25.1327333,121.7821421
812,台新國際商業銀行,全家-基隆新祥豐,基隆市,基隆市中正區中正路623號,25.1513749,121.7720074
812,台新國際商業銀行,全家-基隆新義二,基隆市,基隆市中正區義二路34號,25.131001,121.745641
812,台新國際商業銀行,全家-基隆新樂強,基隆市,基隆市安樂區安樂路一段206號,25.1279995,121.7325955
812,台新國際商業銀行,全家-基隆新樂群,基隆市,基隆市安樂區樂利三街128號,25.1264131,121.715802
812,台新國際商業銀行,全家-基隆暖東,基隆市,基隆市暖暖區暖暖街163號,25.0996849,121.7362867
812,台新國際商業銀行,全家-基隆暖錠,基隆市,基隆市暖暖區源遠路189號,25.0984012,121.7513486
812,台新國際商業銀行,全家-基隆萬金,基隆市,基隆市安樂區基金一路146號,25.140526,121.711841
812,台新國際商業銀行,全家-基隆經國,基隆市,基隆市中山區復興路336號,25.1499987,121.7279383
812,台新國際商業銀行,全家-基隆廟口,基隆市,基隆市仁愛區仁三路33號,25.1283906,121.7429837
812,台新國際商業銀行,全家-基隆樂利,基隆市,基隆市安樂區樂利三街32巷12號,25.1267786,121.7125463
812,台新國際商業銀行,全家-基隆樂富,基隆市,基隆市安樂區樂利二街62巷212號,25.1215622,121.7169803
812,台新國際商業銀行,全家-基隆樂華,基隆市,基隆市中山區西定路467號,25.140557,121.727478
812,台新國際商業銀行,全家-基隆龍騰,基隆市,基隆市安樂區樂利三街8巷16號,25.129327,121.718364
812,台新國際商業銀行,全家-基隆囍旺,基隆市,基隆市中山區中和路85巷12號,25.1484176,121.7211315
812,台新國際商業銀行,全家-基隆鑫大慶,基隆市,基隆市中山區中和路168巷2弄17號,25.1497904,121.7171875
812,台新國際商業銀行,全家-基隆觀山,基隆市,基隆市中正區觀海街61號,25.1383429,121.7942615
812,台新國際商業銀行,全家-基隆觀海,基隆市,基隆市中正區觀海街136號,25.1370406,121.7953931
812,台新國際商業銀行,行內-東基隆分行,基隆市,基隆市信義區信一路133-1號,25.129261,121.747335
812,台新國際商業銀行,行外-UNIQLO基隆信一,基隆市,基隆市中正區信一路177號,25.1309333,121.744792
812,台新國際商業銀行,行外-中油西定路站,基隆市,基隆市中山區西定路190號,25.136036,121.733143
812,台新國際商業銀行,行外-中油基隆成功一路站,基隆市,基隆市仁愛區成功一路105號,25.1269831,121.7378569
812,台新國際商業銀行,行外-海大湧泉商場(非24H),基隆市,基隆市中正區北寧路2號,25.15044,121.7755731
812,台新國際商業銀行,行外-海大夢泉商場(非24H),基隆市,基隆市中正區北寧路2號,25.15044,121.7755731
812,台新國際商業銀行,行外-基隆鑫忠孝,基隆市,基隆市仁愛區孝三路54號,25.1300682,121.7395286
812,台新國際商業銀行,行外-統一速達基隆一營業所,基隆市,基隆市安樂區安和二街15號,25.1308111,121.7226273
812,台新國際商業銀行,行外-統一速達基隆二營業所,基隆市,基隆市中正區中正路62號,25.135124,121.7463057
812,台新國際商業銀行,行外-臺灣礦工醫院,基隆市,基隆市暖暖區源遠路29號,25.1078781,121.733227
812,台新國際商業銀行,Hi-Life-三重大院,新北市,新北市三重區安和路105號,25.0701072,121.5008097
812,台新國際商業銀行,Hi-Life-北縣重富,新北市,新北市三重區光復路一段85號,25.050478,121.472468
812,台新國際商業銀行,Hi-Life-北縣淡醫,新北市,新北市淡水區民權路47號,25.139759,121.4604693
812,台新國際商業銀行,Hi-Life-北縣溪尾二,新北市,新北市三重區溪尾街122號,25.079219,121.4894684
812,台新國際商業銀行,Hi-Life-淡水帆船(非24H),新北市,新北市淡水區觀海路91號,25.183619,121.4142919
812,台新國際商業銀行,Hi-Life-淡水海天,新北市,新北市淡水區濱海路三段140號,25.1913747,121.4276522
812,台新國際商業銀行,Hi-Life-新莊文園(非24H),新北市,新北市新莊區中正路510號,25.0336491,121.433255
812,台新國際商業銀行,Hi-Life-新莊昌平,新北市,新北市新莊區昌平街96號,25.0547944,121.4547316
812,台新國際商業銀行,OK-八里左岸(非24H),新北市,新北市八里區觀海大道37號,25.1607325,121.4295305
812,台新國際商業銀行,OK-三峽中福,新北市,新北市三峽區中山路9號,24.934169,121.3697785
812,台新國際商業銀行,OK-三峽介壽,新北市,新北市三峽區介壽路一段320號,24.930089,121.381016
812,台新國際商業銀行,OK-三峽弘園,新北市,新北市三峽區弘園街43號,24.9274533,121.3668678
812,台新國際商業銀行,OK-土城中央,新北市,新北市土城區中央路一段182號,24.986619,121.44549
812,台新國際商業銀行,OK-土城永豐,新北市,新北市土城區永豐路149之2號,24.9826026,121.4672108
812,台新國際商業銀行,OK-土城延安,新北市,新北市土城區延安街2號,24.9861681,121.4671422
812,台新國際商業銀行,OK-土城連宇(非24H),新北市,新北市土城區自強街11巷2號,24.9702378,121.4300918
812,台新國際商業銀行,OK-土城運動中心(非24H),新北市,新北市土城區金城路二段247之1號,24.9835198,121.4567578
812,台新國際商業銀行,OK-土城福安,新北市,新北市土城區福安街72號,24.9645086,121.4183058
812,台新國際商業銀行,OK-土城學成,新北市,新北市土城區學成路110號,24.9894427,121.4497862
812,台新國際商業銀行,OK-中和中山,新北市,新北市中和區中山路二段252號,25.002599,121.49763
812,台新國際商業銀行,OK-中和員穗,新北市,新北市中和區員山路468號,25.0066038,121.4799844
812,台新國際商業銀行,OK-中和烘爐,新北市,新北市中和區興南路二段140號,24.9832971,121.5040103
812,台新國際商業銀行,OK-中和廣福(非24H),新北市,新北市中和區廣福路30號,25.0025739,121.5047238
812,台新國際商業銀行,OK-平埔,新北市,新北市深坑區文化街76號,25.0021297,121.6181071
812,台新國際商業銀行,OK-永和民享,新北市,新北市永和區民享街4號,24.9955064,121.5150733
812,台新國際商業銀行,OK-汐止光明,新北市,新北市汐止區大同路二段521號,25.06916,121.661486
812,台新國際商業銀行,OK-汐止汐平,新北市,新北市汐止區汐平路一段1號,25.0711685,121.6807678
812,台新國際商業銀行,OK-汐止忠孝,新北市,新北市汐止區樟樹一路119巷25號,25.0642629,121.640464
812,台新國際商業銀行,OK-汐止東勢(非24H),新北市,新北市汐止區東勢街127號,25.0409196,121.6332594
812,台新國際商業銀行,OK-汐止茄苳,新北市,新北市汐止區茄苳路84號,25.070446,121.666994
812,台新國際商業銀行,OK-竹圍民生,新北市,新北市淡水區民生路119號,25.1385733,121.4644599
812,台新國際商業銀行,OK-竹圍民族,新北市,新北市淡水區民族路51號,25.1353152,121.4628962
812,台新國際商業銀行,OK-明志科大(非24H),新北市,新北市泰山區工專路84號,25.0410187,121.4222651
812,台新國際商業銀行,OK-板橋大仁,新北市,新北市板橋區大仁街80號,25.0163849,121.454202
812,台新國際商業銀行,OK-板橋大華(非24H),新北市,新北市板橋區四川路一段170號,25.0029707,121.4598177
812,台新國際商業銀行,OK-板橋四川,新北市,新北市板橋區四川路二段128號,24.9938267,121.4501814
