grid,StationUID,StationID,StationName,StationAddress,BikesCapacity,lat,lng
251,TAO2089,2089,大湳公園,福國北街130號(對面公園綠帶),42,24.961775,121.295451
198,TAO2355,2355,桃園市立田徑場,萬壽路二段1379號對面人行道,50,24.99277,121.32457
270,TAO2012,2012,中壢火車站(後站),新興路68-94號對面人行道,106,24.952352,121.224325
197,TAO2013,2013,桃園市立圖書館桃園分館,民權路32號前方人行道,82,24.99304,121.310863
197,TAO2057,2057,成功春日路口,成功路二段春日路口東南側人行道,100,24.994177,121.31713
332,TAO2175,2175,上海南京路口,上海路227號旁人行道,38,24.915815,121.206128
113,TAO2126,2126,峻德宮,奉化路292號旁路側,36,25.036999,121.292555
140,TAO2037,2037,桃園展演中心(中正路),中正路南平路口東南側人行道,42,25.018038,121.298235
168,TAO2039,2039,新埔公園,同安街203號對面人行道,34,25.015195,121.303725
141,TAO2159,2159,會稽國中,大興路222號(面會稽國中校門左側人行道),32,25.016115,121.313437
68,TAO2014,2014,捷運長庚醫院站(A8),文化一路10巷旁停車場前人行道,58,25.060061,121.370974
328,TAO2163,2163,楊明國中,新農街337號(面楊明國中左側人行道),38,24.910546,121.154995
383,TAO2373,2373,中科院石園三村,武漢路100號對面停車格,40,24.870971,121.23472
347,TAO2164,2164,楊梅國中,校前路86號對面人行道,46,24.904093,121.147179
162,TAO2236,2236,青埔國小,新生路四段127號對面人行道,34,25.00662,121.21368
251,TAO2064,2064,中德里休閒廣場,國際一路國際二路口西南側停車場,34,24.962275,121.293209
220,TAO2061,2061,啟英高中,西園路76號對面啟英高中旁人行道,50,24.97561,121.234553
198,TAO2185,2185,山福里集會所,中興路152號旁停車場,32,24.988965,121.331988
23,TAO2361,2361,遠雄自貿港區加值園區,航翔路5號前方廣場,32,25.093612,121.255208
269,TAO2036,2036,復興廣德街口,復興街廣德街口西南側人行道,36,24.954375,121.205035
296,TAO2206,2206,南亞技術學院,中山東路三段414號內機車停車場,32,24.93756,121.25171
113,TAO2281,2281,經國轉運站,水汴頭段14地號園道內,40,25.02986,121.3008
197,TAO2114,2114,青溪公園,自強路217號前方人行道,38,25.000959,121.317024
147,TAO2301,2301,迴龍商場,萬壽路一段122號前人行道,28,25.018473,121.406675
246,TAO2348,2348,老街溪環河步道(環北路),環北路92號旁公園,32,24.9661,121.219325
87,TAO2075,2075,蘆竹吉林公園,吉林路121-137號對面吉林公園旁人行道,44,25.04956,121.299397
162,TAO2365,2365,青埔公10公園,青溪段233地號上人行道,40,25.014404,121.20756
226,TAO2296,2296,臻愛家社區,建國東路31號旁人行道,32,24.987167,121.324152
169,TAO2256,2256,北門國小,大連一街103號對面人行道,36,25.007437,121.306712
248,TAO2253,2253,中鑄公園,中華路一段619巷31號對面公園,32,24.968527,121.250653
317,TAO2267,2267,八德興豐公園,興豐路豐田路路口旁公園,40,24.930484,121.289487
296,TAO2086,2086,桃園市立圖書館龍岡分館,台貿一街100號後方機車停車場,34,24.937936,121.255829
92,TAO2016,2016,大坪頂公園,公園路32號對面大坪頂公園旁人行道,36,25.054611,121.366915
275,TAO2270,2270,大忠停車場,大忠街140號對面人行道,40,24.958435,121.300971
