grid,StationUID,StationID,StationName,StationAddress,BikesCapacity,lat,lng
400,TPE0287,0287,第二果菜批發市場,民族東路410巷1號 對面 遷到 民族東路410巷2弄20號 東側,40,25.066424,121.537354
400,TPE0060,0060,中山行政中心,松江路/農安街口(鄰近行天宮),30,25.064317,121.533487
441,TPE0172,0172,捷運南京三民站(1號出口),南京東路五段/三民路(西北側),24,25.051562,121.562891
601,TPE0069,0069,興豐公園,興隆路二段123巷/興隆路二段(西北側),34,24.999837,121.547778
399,TPE0099,0099,捷運雙連站(2號出口),民生西路/萬全街(東北側),42,25.057866,121.520711
362,TPE0091,0091,市立美術館,中山北路三段/酒泉街(西南側)(鄰近台北市立美術館/花博公園美術園區/台北故事館/花博公園圓山園區/花博圓山公園區-爭艷館/中山親子館),36,25.070629,121.523268
601,TPE0094,0094,捷運景美站,羅斯福路六段/景中街交叉口(東北側)(鄰近景美夜市),52,24.993254,121.541059
401,TPE0017,0017,民生光復路口,光復北路/民生東路(西北側),34,25.05862,121.55514
477,TPE0024,0024,信義建國路口,信義路三段/建國南路二段(西南側)(鄰近大安森林公園),46,25.03293,121.53747
516,TPE0163,0163,捷運麟光站,和平東路三段/和平東路三段416巷(捷運高架橋下)(鄰近富陽自然生態公園),72,25.018097,121.559279
516,TPE0248,0248,喬治工商,基隆路二段166號前(喬治工商),32,25.027123,121.555566
401,TPE0302,0302,敦北公園,敦化北路 / 富錦街口(東北側),40,25.060746,121.550711
401,TPE0050,0050,民權運動公園,民權東路四段/新中街交叉口,52,25.062002,121.560186
558,TPE0206,0206,捷運辛亥站,辛亥路四段114號旁人行道(捷運辛亥站),32,25.005386,121.55716
325,TPE0147,0147,士林運動中心,承德路四段/大南路(東北側),32,25.089175,121.521814
517,TPE0387,0387,吳興街260巷,吳興街260巷 / 吳興街260巷19弄口(鄰近台北醫學大學),32,25.0261,121.56316
478,TPE0004,0004,市民廣場,市府路/松壽路(西北側)(鄰近台北101/台北世界貿易中心/台北探索館),60,25.0360361111,121.562325
649,TPE0247,0247,木柵公園,興隆路四段50號前人行道(木柵公園),34,24.987144,121.560627
245,TPE0236,0236,關渡自然公園,關渡路68號對面人行道,36,25.119292,121.469138
438,TPE0059,0059,林森公園,林森北路/南京東路一段(鄰近林森公園/康樂公園),32,25.052227,121.525805
441,TPE0320,0320,捷運南京三民站(3號出口),南京東路五段204號(前方),28,25.051287,121.564262
361,TPE0330,0330,迪化休閒運動公園,延平北路四段200號(南側),28,25.07491,121.5115
474,TPE0090,0090,老松國小,康定路/桂林路(東南側)(鄰近艋舺龍山寺/艋舺清水巖祖師廟/台北市鄉土教育中心(剝皮寮歷史街區)),44,25.037783,121.501708
513,TPE0203,0203,古亭國中,中華路二段465號對面人行道(古亭國中),40,25.024487,121.51057
399,TPE0386,0386,錦州吉林路口,錦州街162號前方,30,25.06029,121.52981
476,TPE0074,0074,信義連雲街口,信義路二段/連雲街(東北側),40,25.033817,121.530547
603,TPE0228,0228,捷運萬芳社區站,萬芳路60號西側廣場,32,24.998811,121.56789
248,TPE0165,0165,捷運唭哩岸站(2號出口),西安街二段/立農街一段257巷(鄰近慈生宮),62,25.120788,121.505693
441,TPE0218,0218,松山高中,基隆路一段172巷15號對面人行道(松山高中),42,25.043299,121.564108
400,TPE0310,0310,國立臺北大學(臺北校區),民生東路三段 / 復興北路280巷10弄口(西北側),32,25.057923,121.542732
403,TPE0325,0325,南京東路六段368巷,南京東路六段368巷30號對面人行道,40,25.05827,121.58707
444,TPE0027,0027,捷運南港展覽館站(5號出口),捷運南港展覽館站（5號出口）南側,38,25.05469,121.61669
478,TPE0071,0071,捷運信義安和站(4號出口),通化街/信義路四段(西南側)(鄰近臨江街夜市(通化夜市)/大安親子館),30,25.032985,121.554204
438,TPE0076,0076,新生長春路口,新生北路二段/新生北路二段68巷交叉口(新生橋下),36,25.056387,121.527522
478,TPE0187,0187,仁愛延吉街口,仁愛路四段/延吉街(東南側)(鄰近大安親子館),34,25.037465,121.555769
330,TPE0191,0191,捷運大湖公園站(2號出口),成功路五段/大湖山莊街(大湖公園地下停車場旁)(鄰近大湖公園),58,25.083873,121.60206
478,TPE0011,0011,三張犁,光復南路/基隆路一段364巷(鄰近大安親子館),50,25.034937,121.55762
403,TPE0274,0274,扶輪親恩公園,民權東路六段13之15號對面人行道(民權大橋)(鄰近華生水水體驗館),34,25.066997,121.579833
512,TPE0370,0370,新和國小,中華路二段416巷/萬大路277巷37弄口(東側),28,25.02656,121.50242
186,TPE0209,0209,捷運復興崗站,中央北路三段17-1號對面人行道 (中央北路三段53巷側),42,25.137837,121.486071
514,TPE0102,0102,臺北市客家文化主題公園,師大路/汀州路交叉口(鄰近客家文化主題公園(原兒童交通博物館)),32,25.02043,121.525322
327,TPE0212,0212,北安大直街口,北安路676號前人行道 ,50,25.084223,121.549452
438,TPE0301,0301,林森長春路口,林森北路/長春路口西北角人行道(林森長春路口)(鄰近林森公園/康樂公園),28,25.055062,121.525383
438,TPE0401,0401,南京新生路口,新生北路一段 / 南京東路一段口(橋墩下方)(鄰近林森公園/康樂公園),34,25.051944,121.527661
442,TPE0214,0214,基河一期國宅,南京東路六段131號至137號對面綠地,54,25.055935,121.578645
512,TPE0299,0299,萬華國中,西藏路 / 莒光路299巷口(東南側),32,25.029264,121.499358
330,TPE0318,0318,成功金龍路口,成功路四段/金龍路口(捷運內湖站1號出口),30,25.084135,121.59484
366,TPE0230,0230,湖光國宅,文德路22巷67號對面綠地,36,25.075366,121.580811
437,TPE0258,0258,聯合醫院中興院區,長安西路299-2號對面人行道(鄰近海關博物館),40,25.052096,121.507979
365,TPE0266,0266,洲子一號公園,基湖路32號南側公園,34,25.080258,121.564806
213,TPE0164,0164,捷運奇岩站,北投路一段/三合街二段(東北側),56,25.126286,121.500801
479,TPE0007,0007,信義廣場(台北101),松智路/信義路(東北側) (鄰近台北101),80,25.0330388889,121.565619444
405,TPE0158,0158,捷運東湖站,安康路315巷/五分街14巷(西側),48,25.067026,121.61355
480,TPE0179,0179,南港公園,福德街383號對面(南港公園出口前),52,25.041355,121.59073
399,TPE0222,0222,撫順公園,中山北路2段180號對面(鄰近大同大學/雙城街夜市),30,25.064108,121.522065
475,TPE0371,0371,南門國中,廣州街8巷/廣州街口(東南側),38,25.03532,121.50834
601,TPE0098,0098,羅斯福景隆街口,羅斯福路六段/景隆街交叉口(東南側),42,24.999378,121.540197
437,TPE0298,0298,太原五原路口,太原路 / 五原路口(東南側)(鄰近寧夏夜市),32,25.056458,121.516976
444,TPE0355,0355,福山公園,研究院路二段61巷15號(東側),34,25.04478,121.61759
187,TPE0390,0390,稻香重三路口,稻香路 / 稻香路43巷口(西北側),34,25.139937,121.489594
512,TPE0080,0080,華江高中,東園街/東園街35巷(東北側),44,25.02751,121.495869
404,TPE0180,0180,福華商場,民權東路六段/民權東路六段180巷(石潭平面停車場內)(鄰近防災科學教育館),40,25.06877,121.592654
325,TPE0256,0256,中山中正路口,中山北路五段609-625號前人行道(中山中正路口)(鄰近福林公園),40,25.096507,121.527526
601,TPE0296,0296,萬和二號公園,萬隆街255號(對面),32,25.001545,121.536446
402,TPE0396,0396,新東街51巷口,三民路 / 新東街51巷口(東側)(鄰近松山親子館),28,25.061501,121.563318
475,TPE0082,0082,捷運西門站(3號出口),中華路一段/寶慶路(東南側)(鄰近國軍歷史文物館/中山堂/西門紅樓),60,25.041778,121.508693
325,TPE0146,0146,捷運士林站(2號出口),中正路247巷/中山北路五段505巷(東南側),46,25.092546,121.526556
288,TPE0273,0273,芝山國小,德行東路/德行東路283巷東北角人行道(芝山國小),38,25.110437,121.535954
443,TPE0377,0377,南港路二段178巷口,南港路二段 / 南港路二段178巷口(北側),30,25.053675,121.599693
474,TPE0297,0297,長沙公園,環河南路一段280號之1(東側)(鄰近艋舺青山宮),26,25.041702,121.499922
514,TPE0081,0081,捷運台電大樓站(2號出口),羅斯福路/辛亥路交叉口(古亭國小前),40,25.020547,121.528552
440,TPE0340,0340,南京光復路口,南京東路四段182號(北側),22,25.05143,121.55716
287,TPE0114,0114,蘭雅公園,忠誠路二段/忠誠路二段40巷(西南側),30,25.109908,121.530386
477,TPE0185,0185,瑠公公園,大安路一段/大安路一段75巷(西側)(鄰近東區地下街),30,25.042342,121.54605
603,TPE0141,0141,文山行政中心,木柵路三段220號前,36,24.989902,121.569984
213,TPE0112,0112,捷運新北投站,大業路/中和街交叉口(鄰近凱達格蘭文化館/北投復興公園),48,25.137456,121.503124
398,TPE0153,0153,蔣渭水紀念公園,錦西街51號對面,36,25.059885,121.516299
401,TPE0348,0348,民生立體停車場,民生東路五段82號(東側),24,25.058522,121.55942
439,TPE0240,0240,南京建國路口,南京東路二段/建國北路二段(北側)(鄰近袖珍博物館),58,25.052141,121.536802
248,TPE0124,0124,振華公園,振華街36號對面,36,25.115863,121.518163
212,TPE0265,0265,中央北路四段30巷口,中央北路四段30巷8號對面路側(鄰近北投行天宮),30,25.135394,121.478
474,TPE0106,0106,西園艋舺路口,西園路二段/艋舺大道(西南側),44,25.032932,121.497674
516,TPE0032,0032,捷運六張犁站,捷運出口外和平東路側,38,25.023884,121.553161
478,TPE0002,0002,捷運國父紀念館站(2號出口),忠孝東路四段/光復南路口(西南側),48,25.041254,121.55742
437,TPE0215,0215,捷運北門站(3號出口),鄭州路/塔城街(西南側)(捷運北門站3號出口)(鄰近海關博物館/北門-承恩門),62,25.04993,121.510367
477,TPE0111,0111,捷運忠孝復興站(2號出口),復興南路一段/仁愛路三段123巷13弄(西北側),54,25.040184,121.543497
649,TPE0383,0383,一壽橋,樟新街64號前方,26,24.97848,121.55545
512,TPE0095,0095,東園國小,東園街/萬大路344巷(東南側),32,25.023393,121.497679
474,TPE0125,0125,華西公園,華西街/桂林路(東北側)(鄰近艋舺龍山寺/華西街夜市/艋舺青山宮/艋舺夜市(萬華夜市)),30,25.038609,121.498495
398,TPE0372,0372,重慶民族路口,重慶北路三段154號(前方/東側),26,25.06825,121.51359
398,TPE0145,0145,樹德公園,大龍街/大龍街85巷(東北側),40,25.066688,121.516149
403,TPE0239,0239,新明路321巷口,新明路323號前人行道,48,25.056687,121.584098
438,TPE0072,0072,新生長安路口,新生北路一段/長安東路二段交叉口(北側),42,25.048611,121.529346
362,TPE0097,0097,捷運劍潭站(2號出口),基河路18號對面(鄰近劍潭公園),52,25.082825,121.524721
477,TPE0047,0047,捷運忠孝新生站(4號出口),忠孝東路三段 / 新生南路一段口 東北側(鄰近國立台北科技大學),34,25.042275,121.533939
366,TPE0366,0366,碧湖公園,內湖路二段/內湖路二段103巷口(東北側)(鄰近碧湖公園),42,25.07988,121.58287
327,TPE0119,0119,捷運劍南路站(2號出口),敬業二路/植福路(東北側)(鄰近美麗華百樂園/劍潭古寺),68,25.08418,121.555116
476,TPE0130,0130,羅斯福寧波東街口,羅斯福路一段/寧波東街(東南側)(鄰近愛國東路婚紗街),26,25.031445,121.519411
517,TPE0221,0221,泰和公園,吳興街583巷67弄(泰和公園),40,25.019276,121.57107
515,TPE0054,0054,臺北市立圖書館(總館),建國南路二段/建國南路二段151巷(東北側),30,25.028798,121.538073
365,TPE0131,0131,洲子二號公園,瑞光路500號對面,52,25.079322,121.568688
365,TPE0238,0238,瑞湖陽光街口,瑞湖街101號對面人行道,32,25.073119,121.575965
474,TPE0120,0120,捷運龍山寺站(1號出口),和平西路三段/和平西路三段109巷(西北側)(鄰近艋舺龍山寺/艋舺夜市(萬華夜市)),46,25.035479,121.50026
363,TPE0216,0216,培英公園,崇實路/大直街62巷(東南側),50,25.082553,121.544601
439,TPE0176,0176,興安華城,興安街/遼寧街,94,25.055997,121.542318
367,TPE0211,0211,星雲金湖街口,星雲街210巷11號旁平面停車場 ,40,25.080915,121.597339
403,TPE0278,0278,明美公園,石潭路/南京東路六段451巷口西南人行道綠帶(明美公園),32,25.062557,121.586065
400,TPE0086,0086,民權復興路口,復興北路/民權東路三段(東北側),36,25.062344,121.545138
515,TPE0128,0128,成功國宅,四維路198巷/和平東路三段1巷,36,25.026808,121.546726
477,TPE0087,0087,捷運大安站,復興南路/信義路三段(西南側),52,25.033078,121.543057
362,TPE0078,0078,捷運圓山站(2號出口),承德路三段/庫倫街(東南側)(鄰近台北孔廟/花博公園圓山園區/花博圓山公園區-爭艷館/中山親子館),52,25.071824,121.519287
478,TPE0307,0307,仁愛安和路口,仁愛路四段 / 仁愛路四段222巷(東南側),30,25.03757,121.552076
400,TPE0316,0316,民有一號公園,敦化北路244巷 / 民權東路三段160巷口(西南側),34,25.060911,121.54763
649,TPE0166,0166,臺北市立景美女中,木新路三段/一壽街(西北側),34,24.980602,121.556177
325,TPE0375,0375,銘傳大學,中山北路五段250號(銘傳大學對側)(鄰近銘傳大學/士林夜市),48,25.087714,121.526766
478,TPE0049,0049,龍門廣場,忠孝東路/敦化南路(西南側廣場）(鄰近東區地下街),52,25.040901,121.548252
438,TPE0332,0332,捷運中山站(2號出口),南京西路6號(前方)(鄰近台北之家(光點台北)),34,25.05225,121.52193
440,TPE0309,0309,三軍總醫院(松山分院),光復北路 / 光復北路190巷口(東南側),38,25.05447,121.556098
399,TPE0331,0331,民族玉門街口,民族西路 / 民族西路31巷口(東北側)(鄰近大同大學/花博公園圓山園區/花博圓山公園區-爭艷館/中山親子館),34,25.06859,121.51974
361,TPE0178,0178,延平國宅,延平北路五段一巷40號前,32,25.078908,121.510306
515,TPE0181,0181,建國和平路口,建國南路二段/和平東路二段(西北側),52,25.02585,121.537383
443,TPE0023,0023,東新國小,東新國小側門(東明街62號前),32,25.055074,121.602798
439,TPE0244,0244,復興市民路口,復興南路一段36-9號前人行道(復興市民路口)(鄰近微風廣場/黑松世界),46,25.045908,121.543736
557,TPE0061,0061,台灣科技大學,基隆路四段/基隆路四段73巷交叉口(鄰近國立台灣科技大學),86,25.0131,121.539723
440,TPE0261,0261,健康新城,健康路177號前人行道(健康新城),44,25.054095,121.560928
403,TPE0381,0381,民權東路六段15巷,民權東路六段15巷35號,30,25.06853,121.578125
330,TPE0403,0403,捷運內湖站(1號出口),成功路四段182巷 / 成功路四段182巷6弄口(東南側),28,25.083868,121.593929
332,TPE0393,0393,內溝溪生態展示館,康樂街236之3號(西北側),24,25.087217,121.623062
287,TPE0253,0253,芝山抽水站,至誠路二段80號對面人行道(芝山抽水站)(鄰近雙溪生活水岸自行車道),34,25.101423,121.52799
405,TPE0268,0268,南港高工,興中路29號前方人行道,30,25.056655,121.607055
324,TPE0280,0280,士林新天地,大南路325號前方人行道,28,25.089034,121.51732
649,TPE0205,0205,木柵光輝路口,木柵路一段290號西側人行道(木柵光輝路口),24,24.988241,121.55561
476,TPE0029,0029,金山愛國路口,愛國東路/金山南路(西南側),54,25.03164,121.52655
211,TPE0254,0254,立功立德路口,立功街/立德路(西南側人行道),58,25.125377,121.471482
439,TPE0231,0231,內政部營建署,八德路二段342號東側人行道(鄰近微風廣場/黑松世界),40,25.047805,121.545022
438,TPE0101,0101,華山文創園區,忠孝東路二段41號前(鄰近華山文化創意產業園區/光華數位新天地(光華商場)/三創生活園區),50,25.043668,121.528487
479,TPE0394,0394,松德虎林街口,松德路71號前方,32,25.038352,121.576248
444,TPE0048,0048,南港車站(忠孝東路),忠孝東路七段與忠孝東路七段415巷交叉口(鄰近南港高鐵站),38,25.05247,121.608202
439,TPE0121,0121,龍江南京路口,龍江路110號對面停車場,66,25.05298,121.540568
439,TPE0259,0259,南京遼寧街口,南京東路三段189號對面(南京遼寧街口東南側)(鄰近遼寧夜市),36,25.051761,121.542168
400,TPE0014,0014,榮星花園,五常街/龍江路口(西南側)(鄰近榮星公園(原榮星花園)),32,25.06424,121.54037
400,TPE0245,0245,捷運中山國中站,復興北路370號前方人行道(捷運中山國中站),44,25.060632,121.544028
441,TPE0025,0025,永吉松信路口,松信路/永吉路南西側人行道,30,25.04543,121.57205
439,TPE0294,0294,朱崙商場,龍江路15號前方人行道(鄰近遼寧夜市),36,25.047617,121.540431
440,TPE0055,0055,臺北田徑場,敦化北路3號(鄰近臺北小巨蛋/台北田徑場),46,25.049505,121.549408
514,TPE0182,0182,捷運古亭站(2號出口),羅斯福路二段/羅斯福路二段174巷(捷運古亭站2號出口前),50,25.0253,121.523537
650,TPE0272,0272,忠順區民活動中心,忠順街二段22號前方人行道(忠順區民活動中心),32,24.984707,121.563125
