grid,StopUID,AuthorityID,Bearing,City,StationID,StopAddress,StopName,lat,lng
142,HSZ293682,12,N,Hsinchu,131853,新竹市食品路1號對面,體育場,24.8014,120.98286
157,HSZ295868,12,W,Hsinchu,133021,新竹市南大路706巷對面,忠孝社區,24.79149,120.96409
125,HSZ291501,12,W,Hsinchu,130159,新竹市光華北路14號大門邊,光華國中,24.8177499941,120.9737800765
140,HSZ291330,12,W,Hsinchu,130409,新竹市延平路一段252號,太子宮,24.80509,120.95312
188,HSZ295470,12,W,Hsinchu,133006,新竹市富群街市10766燈桿(單邊),富群花園,24.76878,120.9582
105,HSZ291455,12,E,Hsinchu,130511,新竹市東大路三段273號,上糠榔,24.83451,120.94623
154,HSZ293712,12,S,Hsinchu,130340,新竹市牛埔南路171-5號,吉悌,24.79436,120.93239
141,HSZ291516,12,S,Hsinchu,130524,新竹市西大路299號旁（對面）,南門市場,24.80114,120.9664
156,HSZ293686,12,E,Hsinchu,130139,新竹市中華路四段196號,中埔,24.7954,120.94953
143,HSZ291710,12,W,Hsinchu,130593,新竹市東區新竹市建功一路133號,愛買1站,24.80314,120.99397
124,HSZ291615,12,W,Hsinchu,130623,新竹市武陵路125號,變電所,24.81597,120.9603
175,HSZ303823,12,E,Hsinchu,138776,新竹市東區科園里,科技生活館,24.779819,121.00537
158,HSZ291273,12,W,Hsinchu,130242,新竹市學府路309號,新竹高商,24.79688,120.98421
85,HSZ291436,12,W,Hsinchu,130493,新竹市東大路四段110號,信義新村,24.8427,120.93349
85,HSZ291447,12,W,Hsinchu,130496,新竹市東大路四段221號對面,漁港口,24.84487,120.92928
143,HSZ291711,12,E,Hsinchu,130594,新竹市東區新竹市建功一路133號對面,愛買1站,24.80277,120.99393
104,HSZ291384,12,N,Hsinchu,130452,新竹市延平路三段160號,港北,24.82969,120.92832
187,HSZ298918,12,W,Hsinchu,135403,新竹市五福路二段615號(新竹市路燈編號15202),茄苳湖,24.75783,120.9482
126,HSZ291666,12,W,Hsinchu,130185,新竹市經國路一段466號,果菜市場,24.81469,120.97886
154,HSZ291580,12,N,Hsinchu,130346,新竹市大庄路58號對面,大同磁器,24.79042,120.92719
174,HSZ303843,12,S,Hsinchu,138793,新竹市東區高翠路186號,高翠,24.780284,120.986999
143,HSZ291260,12,W,Hsinchu,130237,新竹市光復路二段508號(候車亭),光復中學,24.79834,120.99484
159,HSZ291844,12,E,Hsinchu,130259,新竹市建功路49號對面,文教新村,24.796684,120.999583
142,HSZ293688,12,E,Hsinchu,131825,新竹市東區公園路麗池公園旁(候車亭),公園,24.80227,120.97838
140,HSZ291299,12,S,Hsinchu,130092,新竹市中山路426號,天公壇,24.80005,120.95779
157,HSZ291509,12,S,Hsinchu,130530,新竹市寶山路129號,介壽山口,24.79226,120.97557
141,HSZ303603,12,W,Hsinchu,132699,新竹市東區南大路256號,東南街口,24.799485,120.972563
174,HSZ291507,12,S,Hsinchu,130535,新竹市高翠路147號,下路北,24.78171,120.98783
125,HSZ291653,12,E,Hsinchu,130155,新竹市經國路一段644號,經國北大路口,24.81441,120.9749
141,HSZ296968,12,S,Hsinchu,130108,新竹市中正路93號,東門市場,24.80524,120.9695
125,HSZ291443,12,W,Hsinchu,130389,新竹市中正路225-1號,中正經國路口,24.81142,120.965
188,HSZ298919,12,E,Hsinchu,135404,中華大學側門停車場內,中華大學宿舍,24.7579,120.95015
126,HSZ298890,12,N,Hsinchu,135385,新竹市自由路102號,自由經國路口,24.81405,120.98008
157,HSZ295460,12,S,Hsinchu,132705,新竹市南大路790號,育賢國中,24.78953,120.96598
141,HSZ295475,12,W,Hsinchu,132698,新竹市南大路151、153號對面,警察宿舍,24.800232,120.973903
143,HSZ302734,12,W,Hsinchu,138106,新竹市千甲路296號旁,千甲社區,24.807598,121.006802
156,HSZ293726,12,W,Hsinchu,130115,新竹市中華路四段26號對面,農會,24.79668,120.95457
160,HSZ293792,12,W,Hsinchu,130228,新竹市光復路一段364號,日光燈,24.78402,121.01566
140,HSZ291756,12,W,Hsinchu,130176,新竹市西大路664號對面,民富國小,24.80812,120.96082
125,HSZ291435,12,W,Hsinchu,130477,新竹市東大路二段228號,武陵路口,24.817742,120.963459
160,HSZ297000,12,N,Hsinchu,130842,新竹市慈雲路113號對面(533199號路燈南側),好市多,24.79254,121.01266
125,HSZ291490,12,E,Hsinchu,130182,新竹市光華北街6號對面,光華國中,24.81805,120.97426
142,HSZ296981,12,W,Hsinchu,130238,新竹市光復路二段197號對面,馬偕醫院,24.79962,120.99183
124,HSZ291450,12,W,Hsinchu,130480,新竹市東大路二段540號,樹林頭,24.82151,120.95989
176,HSZ291257,12,W,Hsinchu,130226,新竹市光復路一段274號,世界高中,24.78233,121.02004
140,HSZ301952,12,E,Hsinchu,137588,新竹市經國路二段298號對面,經國西大路口,24.80848,120.95933
188,HSZ295456,12,N,Hsinchu,133007,新竹市富群街3號(單邊),日月光飯店,24.76935,120.95681
141,HSZ291673,12,W,Hsinchu,130189,新竹市中華路二段新光三越前,國賓大飯店,24.80609,120.97764
140,HSZ291753,12,E,Hsinchu,130359,新竹市牛埔路117號,頂埔社區,24.799386471,120.952659075
159,HSZ296990,12,W,Hsinchu,130233,新竹市光復路二段100號,過溝,24.79256,121.00263
126,HSZ291504,12,W,Hsinchu,130321,新竹市經國路一段454巷60號,金華二站,24.81646,120.97884
176,HSZ303831,12,E,Hsinchu,132250,新竹市東區光復路一段329之1號,仙水,24.782786,121.018486
171,HSZ300627,12,E,Hsinchu,136534,新竹市元培街367號對面電線桿（桿號東香高幹54D9182GC41）旁,獅頭橋,24.77628,120.94333
158,HSZ303582,12,N,Hsinchu,138617,新竹市東區光復路二段101號南大門,台積館,24.786945,120.988559
