公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,lat,lng,市鎮鄉村里,area1,area2,area3
22555003,統一超商股份有限公司,43004955,台北市第八六０分公司,臺北市士林區德行東路6-2號,1,25.1063353,121.5253896,台灣台北市士林區忠誠里,台北市,士林區,忠誠里
22555003,統一超商股份有限公司,43008707,新北市第九五七分公司,新北市永和區得和路113號,1,25.0002966,121.5186074,台灣新北市永和區得和里,新北市,永和區,得和里
22555003,統一超商股份有限公司,43034374,台中市第四一０分公司,臺中市梧棲區大智路1段525號,1,24.2570912,120.5409024,台灣台中市梧棲區南簡里,台中市,梧棲區,南簡里
22555003,統一超商股份有限公司,43034846,新北市第九五八分公司,新北市新莊區中原路137之1號,1,25.0542942,121.454726,台灣新北市新莊區昌信里,新北市,新莊區,昌信里
22555003,統一超商股份有限公司,43040544,台南市第二七０分公司,臺南市東區後甲里裕農路657號,1,22.9887511,120.2363568,台灣台南市東區後甲里,台南市,東區,後甲里
22555003,統一超商股份有限公司,43042803,花蓮縣第九十五分公司,花蓮縣花蓮市富國路32號,1,23.9911414,121.5960054,台灣花蓮縣花蓮市國富里,花蓮縣,花蓮市,國富里
22555003,統一超商股份有限公司,43056708,台北市第八六三分公司,臺北市內湖區東湖路120號,1,25.0681157,121.6161773,台灣台北市內湖區五分里,台北市,內湖區,五分里
22555003,統一超商股份有限公司,43057208,新北市第一０五八分公司,新北市鶯歌區中正三路165號,1,24.9399494,121.3364692,台灣新北市鶯歌區二橋里,新北市,鶯歌區,二橋里
22555003,統一超商股份有限公司,43062201,台北市第八六二分公司,臺北市大同區南京西路296號,1,25.0538454,121.513754,台灣台北市大同區建功里,台北市,大同區,建功里
22555003,統一超商股份有限公司,43083796,新竹縣第一五七分公司,新竹縣湖口鄉八德路3段30號,1,24.8887474,121.090196,台灣新竹縣湖口鄉長嶺村,新竹縣,湖口鄉,長嶺村
22555003,統一超商股份有限公司,43097378,桃園市第六一二分公司,桃園市楊梅區中正路80號,1,24.9363128,121.0817977,台灣桃園市楊梅區富岡里,桃園市,楊梅區,富岡里
22555003,統一超商股份有限公司,43099306,澎湖縣第三十分公司,澎湖縣馬公市文山路282號,1,23.5592528,119.5825875,台灣澎湖縣馬公市東文里,澎湖縣,馬公市,東文里
22555003,統一超商股份有限公司,43125178,新北市第九五九分公司,新北市板橋區光明街91號,1,25.002923,121.4624514,台灣新北市板橋區福星里,新北市,板橋區,福星里
22555003,統一超商股份有限公司,43126009,嘉義市第二十三分公司,嘉義市西區文化路293號,1,23.4851218,120.4481461,台灣嘉義市西區國華里,嘉義市,西區,國華里
22555003,統一超商股份有限公司,43126606,桃園市第六一三分公司,桃園市新屋區中山東路2段760號,1,24.9627799,121.1464516,台灣桃園市新屋區頭洲里,桃園市,新屋區,頭洲里
22555003,統一超商股份有限公司,43126872,高雄市第五六二分公司,高雄市鳳山區鳳林路97號,1,22.6224874,120.3751856,台灣高雄市鳳山區東門里,高雄市,鳳山區,東門里
22555003,統一超商股份有限公司,43138461,台東縣第六十二分公司,臺東縣臺東市中興路2段360號,1,22.769035,121.1263069,台灣台東縣台東市光明里,台東縣,台東市,光明里
22555003,統一超商股份有限公司,43138639,桃園市第六一四分公司,桃園市中壢區中華路1段745號,1,24.964728,121.235627,台灣桃園市中壢區仁義里,桃園市,中壢區,仁義里
22555003,統一超商股份有限公司,43138878,桃園市第七二二分公司,桃園市蘆竹區南山路1段175-1號,1,25.0528663,121.2916458,台灣桃園市蘆竹區瓦窯里,桃園市,蘆竹區,瓦窯里
22555003,統一超商股份有限公司,43141206,屏東縣第一四五分公司,屏東縣屏東市興樂里自由路270號,1,22.6733243,120.4955525,台灣屏東縣屏東市興樂里,屏東縣,屏東市,興樂里
22555003,統一超商股份有限公司,43141803,台北市第八六四分公司,臺北市大安區金華街140號,1,25.029814,121.528431,台灣台北市大安區錦安里,台北市,大安區,錦安里
22555003,統一超商股份有限公司,43141959,澎湖縣第三十一分公司,澎湖縣馬公市興仁里雙頭掛1-2號,1,23.5546311,119.6118497,台灣澎湖縣馬公市興仁里,澎湖縣,馬公市,興仁里
22555003,統一超商股份有限公司,43146201,新竹縣第一五八分公司,新竹縣竹東鎮中興路2段148號,1,24.7597904,121.0637711,台灣新竹縣竹東鎮三重里,新竹縣,竹東鎮,三重里
22555003,統一超商股份有限公司,43147124,高雄市第五六三分公司,高雄市楠梓區土庫路120號,3,22.7379971,120.331491,台灣高雄市楠梓區清豐里,高雄市,楠梓區,清豐里
22555003,統一超商股份有限公司,43184008,新竹市第一四０分公司,新竹市東區千甲路235號,1,24.8078284,121.0059919,台灣新竹市東區水源里,新竹市,東區,水源里
22555003,統一超商股份有限公司,43196601,台中市第四一一分公司,臺中市北屯區興安路2段62號,1,24.1765089,120.6949288,台灣台中市北屯區平興里,台中市,北屯區,平興里
22555003,統一超商股份有限公司,43212709,新北市第九六０分公司,新北市永和區永和路1段143-1號,1,25.0031104,121.4997177,台灣新北市中和區福善里,新北市,中和區,福善里
22555003,統一超商股份有限公司,43224509,屏東縣第一四六分公司,屏東縣屏東市廣東路991-1號,1,22.6874724,120.4849773,台灣屏東縣屏東市勝利里,屏東縣,屏東市,勝利里
22555003,統一超商股份有限公司,43233900,桃園市第七二五分公司,桃園市龜山區文青路206號,1,25.0399607,121.3885329,台灣桃園市龜山區樂善里,桃園市,龜山區,樂善里
22555003,統一超商股份有限公司,43238503,新北市第一０六０分公司,新北市淡水區淡金路4段493號,1,25.2251723,121.4518099,台灣新北市淡水區賢孝里,新北市,淡水區,賢孝里
22555003,統一超商股份有限公司,51001903,台中市第四一三分公司,臺中市北屯區松竹路1段965號,1,24.1821899,120.7120389,台灣台中市北屯區水景里,台中市,北屯區,水景里
22555003,統一超商股份有限公司,51002608,台北市第八六九分公司,臺北市大安區敦化南路1段247巷12號,1,25.0389771,121.549271,台灣台北市大安區建倫里,台北市,大安區,建倫里
22555003,統一超商股份有限公司,51007625,台北市第八七二分公司,臺北市大安區信義路4段294巷7號,1,25.0326613,121.5543782,台灣台北市大安區通化里,台北市,大安區,通化里
22555003,統一超商股份有限公司,51007717,台北市第八七０分公司,臺北市中山區南京東路2段11號,1,25.0523055,121.5284519,台灣台北市中山區中原里,台北市,中山區,中原里
22555003,統一超商股份有限公司,51008363,台北市第八六八分公司,臺北市南港區忠孝東路7段359號,1,25.0524855,121.6065925,台灣台北市南港區中南里,台北市,南港區,中南里
22555003,統一超商股份有限公司,51008413,新北市第一０六八分公司,新北市新店區民族路112號,1,24.9770572,121.5368906,台灣新北市新店區百和里,新北市,新店區,百和里
22555003,統一超商股份有限公司,51010121,台北市第八七一分公司,臺北市北投區石牌路2段179號,1,25.1186029,121.5182004,台灣台北市北投區永明里,台北市,北投區,永明里
22555003,統一超商股份有限公司,51011445,新北市第一０六一分公司,新北市土城區中正路69號,1,24.9758222,121.4446947,台灣新北市土城區員林里,新北市,土城區,員林里
22555003,統一超商股份有限公司,51011732,高雄市第五六七分公司,高雄市鼓山區龍水里美術東四路430號,1,22.6591685,120.290376,台灣高雄市鼓山區龍水里,高雄市,鼓山區,龍水里
22555003,統一超商股份有限公司,51011867,彰化縣第二０七分公司,彰化縣和美鎮彰和路3段臨51號,1,24.0965534,120.5115012,台灣彰化縣和美鎮嘉犁里,彰化縣,和美鎮,嘉犁里
22555003,統一超商股份有限公司,51012697,新北市第一０六九分公司,新北市新店區中央路212號,1,24.9734999,121.529886,台灣新北市新店區中央里,新北市,新店區,中央里
22555003,統一超商股份有限公司,51013909,彰化縣第二０八分公司,彰化縣和美鎮彰新路5段臨396號,1,24.1359802,120.5102016,台灣彰化縣和美鎮塗厝里,彰化縣,和美鎮,塗厝里
22555003,統一超商股份有限公司,51015195,嘉義縣第八十九分公司,嘉義縣民雄鄉福樂村埤角547號,1,23.5250476,120.4400296,台灣嘉義縣民雄鄉福樂村,嘉義縣,民雄鄉,福樂村
22555003,統一超商股份有限公司,51015569,台北市第八七四分公司,臺北市大安區基隆路4段43號,3,25.0130898,121.5401282,台灣台北市大安區學府里,台北市,大安區,學府里
22555003,統一超商股份有限公司,51015625,新北市第一０七０分公司,新北市中和區連城路219巷6號,1,24.9971057,121.4946423,台灣新北市中和區碧河里,新北市,中和區,碧河里
22555003,統一超商股份有限公司,51016292,苗栗縣第一一九分公司,苗栗縣後龍鎮新東路468號,1,24.6033788,120.815443,台灣苗栗縣後龍鎮豐富里,苗栗縣,後龍鎮,豐富里
22555003,統一超商股份有限公司,51016835,高雄市第五六九分公司,高雄市三民區鼎強里鼎金後路432號,1,22.6713634,120.3243417,台灣高雄市三民區鼎強里,高雄市,三民區,鼎強里
22555003,統一超商股份有限公司,51046303,台中市第四一四分公司,臺中市太平區育賢路520號,1,24.1589161,120.7131529,台灣台中市太平區新高里,台中市,太平區,新高里
22555003,統一超商股份有限公司,51067307,高雄市第五七０分公司,高雄市楠梓區錦屏里加昌路275號,1,22.72077,120.3129536,台灣高雄市楠梓區錦屏里,高雄市,楠梓區,錦屏里
22555003,統一超商股份有限公司,51070008,高雄市第五六八分公司,高雄市鳳山區鳳甲路2號,1,22.591176,120.3378085,台灣高雄市鳳山區南成里,高雄市,鳳山區,南成里
22555003,統一超商股份有限公司,51075209,台北市第八七三分公司,臺北市信義區松山路11號,1,25.0491901,121.5782994,台灣台北市信義區永吉里,台北市,信義區,永吉里
22555003,統一超商股份有限公司,51076283,台北市第八七五分公司,臺北市萬華區萬大路486巷61號,1,25.0205189,121.495798,台灣台北市萬華區榮德里,台北市,萬華區,榮德里
22555003,統一超商股份有限公司,51084431,台北市第八七八分公司,臺北市文山區景文街77號,3,24.9912742,121.5413963,台灣台北市文山區景行里,台北市,文山區,景行里
22555003,統一超商股份有限公司,51084734,桃園市第六一六分公司,桃園市八德區介壽路2段455號,1,24.945668,121.2975494,台灣桃園市八德區大順里,桃園市,八德區,大順里
22555003,統一超商股份有限公司,51085038,苗栗縣第一二０分公司,苗栗縣卓蘭鎮興南街318號,1,24.3101272,120.8233817,台灣苗栗縣卓蘭鎮新厝里,苗栗縣,卓蘭鎮,新厝里
22555003,統一超商股份有限公司,51085234,台北市第八七六分公司,臺北市松山區南京東路5段16號,1,25.051388,121.544913,台灣台北市松山區中正里,台北市,松山區,中正里
22555003,統一超商股份有限公司,51085396,台北市第八七七分公司,臺北市北投區西安街2段345號,1,25.120659,121.5054817,台灣台北市北投區立農里,台北市,北投區,立農里
22555003,統一超商股份有限公司,51104801,台北市第八七九分公司,臺北市中山區樂群三路218號,1,25.0823188,121.5579616,台灣台北市中山區金泰里,台北市,中山區,金泰里
22555003,統一超商股份有限公司,51126501,新竹市第一四一分公司,新竹市香山區中華路5段193號,1,24.7863632,120.9248771,台灣新竹市香山區香山里,新竹市,香山區,香山里
22555003,統一超商股份有限公司,51129802,苗栗縣第一二一分公司,苗栗縣頭份市中正一路58號,1,24.6866058,120.9254639,台灣苗栗縣頭份市新華里,苗栗縣,頭份市,新華里
22555003,統一超商股份有限公司,51131309,新北市第一０六二分公司,新北市八里區龍米路2段46號,1,25.1405856,121.4485026,台灣新北市八里區米倉里,新北市,八里區,米倉里
22555003,統一超商股份有限公司,51158616,台中市第四一五分公司,臺中市南屯區五權西路2段882號,1,24.1447491,120.6339882,台灣台中市南屯區三厝里,台中市,南屯區,三厝里
22555003,統一超商股份有限公司,51159191,桃園市第六一七分公司,桃園市中壢區自強一路65號,1,24.9757769,121.244086,台灣桃園市中壢區復興里,桃園市,中壢區,復興里
22555003,統一超商股份有限公司,51163738,桃園市第六一八分公司,桃園市八德區介壽路2段616號,1,24.9403864,121.2973678,台灣桃園市八德區瑞泰里,桃園市,八德區,瑞泰里
22555003,統一超商股份有限公司,51166708,桃園市第七二六分公司,桃園市龜山區萬壽路2段97號,1,24.9942013,121.3352309,台灣桃園市龜山區新路里,桃園市,龜山區,新路里
22555003,統一超商股份有限公司,51168207,高雄市第五七一分公司,高雄市永安區維新里維新路121號,1,22.808156,120.2464401,台灣高雄市永安區維新里,高雄市,永安區,維新里
22555003,統一超商股份有限公司,51183501,台北市第八八０分公司,臺北市中山區中山北路2段77巷3號,1,25.0576206,121.5232335,台灣台北市中山區中山里,台北市,中山區,中山里
22555003,統一超商股份有限公司,51230048,台中市第四一六分公司,臺中市北屯區崇德路3段195號,1,24.1875518,120.6861137,台灣台中市北屯區仁和里,台中市,北屯區,仁和里
22555003,統一超商股份有限公司,51230125,桃園市第七二七分公司,桃園市桃園區國際路2段557號,1,25.0059332,121.2859211,台灣桃園市桃園區中成里,桃園市,桃園區,中成里
22555003,統一超商股份有限公司,51230379,桃園市第七二八分公司,桃園市蘆竹區南崁路2段285號,1,25.0603352,121.2713767,台灣桃園市蘆竹區長興里,桃園市,蘆竹區,長興里
22555003,統一超商股份有限公司,51231911,桃園市第七二九分公司,桃園市桃園區萬壽路3段111號,1,24.991151,121.321004,台灣桃園市桃園區萬壽里,桃園市,桃園區,萬壽里
22555003,統一超商股份有限公司,51232783,桃園市第六一九分公司,桃園市新屋區中山西路1段280巷20號,1,24.973797,121.09422,台灣桃園市新屋區東明里,桃園市,新屋區,東明里
22555003,統一超商股份有限公司,51233039,苗栗縣第一二二分公司,苗栗縣大湖鄉富興村19鄰八寮灣2-11號,1,24.4287665,120.8686794,台灣苗栗縣大湖鄉富興村,苗栗縣,大湖鄉,富興村
22555003,統一超商股份有限公司,51235178,台北市第八八一分公司,臺北市士林區基河路368號,1,25.0948165,121.5185817,台灣台北市士林區福佳里,台北市,士林區,福佳里
22555003,統一超商股份有限公司,51236465,屏東縣第一四八分公司,屏東縣屏東市機場北路500號,1,22.686359,120.4718477,台灣屏東縣屏東市崇蘭里,屏東縣,屏東市,崇蘭里
22555003,統一超商股份有限公司,51236964,高雄市第五七三分公司,高雄市三民區本武里大豐二路489號,1,22.649791,120.3343512,台灣高雄市三民區本武里,高雄市,三民區,本武里
22555003,統一超商股份有限公司,51252507,台北市第八八二分公司,臺北市士林區後港街210號,1,25.0883909,121.520599,台灣台北市士林區前港里,台北市,士林區,前港里
22555003,統一超商股份有限公司,51268607,高雄市第五七二分公司,高雄市新興區蕉園里林森一路162號,1,22.6301513,120.304704,台灣高雄市新興區蕉園里,高雄市,新興區,蕉園里
22555003,統一超商股份有限公司,51271005,桃園市第六二０分公司,桃園市八德區福德一路54號,1,24.9661668,121.3286424,台灣桃園市八德區大發里,桃園市,八德區,大發里
22555003,統一超商股份有限公司,51272709,新北市第一０七二分公司,新北市中和區南華路14號,1,24.995488,121.5024718,台灣新北市中和區和興里,新北市,中和區,和興里
22555003,統一超商股份有限公司,51274501,屏東縣第一四九分公司,屏東縣枋山鄉枋山村中山路3段63-3號,1,22.2436472,120.6639586,台灣屏東縣枋山鄉枋山村,屏東縣,枋山鄉,枋山村
22555003,統一超商股份有限公司,51278400,新北市第一０七一分公司,新北市汐止區明峰街120號,1,25.07111,121.630083,台灣新北市汐止區金龍里,新北市,汐止區,金龍里
22555003,統一超商股份有限公司,51279604,南投縣第一０三分公司,南投縣草屯鎮民權西路221號,1,23.9633376,120.6763379,台灣南投縣草屯鎮上林里,南投縣,草屯鎮,上林里
22555003,統一超商股份有限公司,51281003,台中市第四一七分公司,臺中市南屯區黎明路2段425號,1,24.1519355,120.6345641,台灣台中市南屯區三和里,台中市,南屯區,三和里
22555003,統一超商股份有限公司,51285492,台南市第二七二分公司,臺南市安平區慶平路60號,1,22.9970713,120.182953,台灣台南市安平區建平里,台南市,安平區,建平里
22555003,統一超商股份有限公司,51285774,桃園市第六二一分公司,桃園市桃園區桃鶯路50號,1,24.9870681,121.3177632,台灣桃園市桃園區建國里,桃園市,桃園區,建國里
22555003,統一超商股份有限公司,51292705,桃園市第六一一分公司,桃園市平鎮區福龍路1段556號,1,24.8962204,121.2263219,台灣桃園市平鎮區福林里,桃園市,平鎮區,福林里
22555003,統一超商股份有限公司,51298406,台北市第八八三分公司,臺北市松山區南京東路4段52巷1號,1,25.0512938,121.5539368,台灣台北市松山區美仁里,台北市,松山區,美仁里
22555003,統一超商股份有限公司,51312499,宜蘭縣第一０八分公司,宜蘭縣礁溪鄉溫泉路85號,1,24.8293949,121.7726826,台灣宜蘭縣礁溪鄉玉石村,宜蘭縣,礁溪鄉,玉石村
22555003,統一超商股份有限公司,51312907,台南市第三０七分公司,臺南市仁德區中山路258號,1,22.9708012,120.2602526,台灣台南市仁德區仁義里,台南市,仁德區,仁義里
22555003,統一超商股份有限公司,51314519,彰化縣第二０九分公司,彰化縣北斗鎮復興路281號,1,23.8784617,120.5278865,台灣彰化縣北斗鎮文昌里,彰化縣,北斗鎮,文昌里
22555003,統一超商股份有限公司,51314567,新北市第一一九六分公司,新北市林口區信義路101號,1,25.0790763,121.379348,台灣新北市林口區湖南里,新北市,林口區,湖南里
22555003,統一超商股份有限公司,51315475,新北市第一一九七分公司,新北市板橋區四維路345號,1,25.0297936,121.4622552,台灣新北市板橋區仁翠里,新北市,板橋區,仁翠里
22555003,統一超商股份有限公司,51315854,屏東縣第一七一分公司,屏東縣內埔鄉隘寮村新展路22號,1,22.6963779,120.6303512,台灣屏東縣內埔鄉隘寮村,屏東縣,內埔鄉,隘寮村
22555003,統一超商股份有限公司,51315926,屏東縣第一七０分公司,屏東縣崁頂鄉崁頂村中正路188號,3,22.5139076,120.5128123,台灣屏東縣崁頂鄉崁頂村,屏東縣,崁頂鄉,崁頂村
22555003,統一超商股份有限公司,51316087,桃園市第八０八分公司,桃園市龜山區文學路250號,1,25.04081,121.3893822,台灣桃園市龜山區樂善里,桃園市,龜山區,樂善里
22555003,統一超商股份有限公司,51316713,新竹縣第一八五分公司,新竹縣湖口鄉三民南路117號,1,24.8653472,120.9956923,台灣新竹縣湖口鄉鳳山村,新竹縣,湖口鄉,鳳山村
22555003,統一超商股份有限公司,51317831,台北市第九四六分公司,臺北市內湖區港墘路46號,1,25.0819671,121.5781003,台灣台北市內湖區港都里,台北市,內湖區,港都里
22555003,統一超商股份有限公司,51317918,新北市第一一四六分公司,新北市中和區中山路2段350號,3,25.0025767,121.4930235,台灣新北市中和區中原里,新北市,中和區,中原里
22555003,統一超商股份有限公司,51320553,台南市第三０八分公司,臺南市永康區中華西街152號,1,23.0155583,120.226084,台灣台南市永康區安康里,台南市,永康區,安康里
22555003,統一超商股份有限公司,51323377,新竹市第一六九分公司,新竹市東區明湖里明湖路1012-1號,1,24.7686883,120.9773314,台灣新竹市東區明湖里,新竹市,東區,明湖里
22555003,統一超商股份有限公司,51323411,屏東縣第一七二分公司,屏東縣長治鄉水源路71號,1,22.7019339,120.5747631,台灣屏東縣長治鄉繁華村,屏東縣,長治鄉,繁華村
22555003,統一超商股份有限公司,51323502,台中市第四八六分公司,臺中市西屯區環中路一段2490號,1,24.2007819,120.656976,台灣台中市西屯區港尾里,台中市,西屯區,港尾里
22555003,統一超商股份有限公司,51323995,新竹市第一七０分公司,新竹市東區大學路1001號,1,24.7883499,120.9986102,台灣新竹市東區光明里,新竹市,東區,光明里
22555003,統一超商股份有限公司,51324875,桃園市第八０九分公司,桃園市八德區介壽路2段216號,1,24.951917,121.298002,台灣桃園市八德區大和里,桃園市,八德區,大和里
22555003,統一超商股份有限公司,51325614,桃園市第八一０分公司,桃園市新屋區中山東路1段745號,1,24.971796,121.1313636,台灣桃園市新屋區清華里,桃園市,新屋區,清華里
22555003,統一超商股份有限公司,51325868,新竹縣第一八六分公司,新竹縣湖口鄉中平路1段271號,1,24.9000617,121.0556463,台灣新竹縣湖口鄉中勢村,新竹縣,湖口鄉,中勢村
22555003,統一超商股份有限公司,51325895,新北市第一一九八分公司,新北市三重區永福街179之1號,1,25.0752106,121.4789466,台灣新北市三重區永順里,新北市,三重區,永順里
22555003,統一超商股份有限公司,51325945,高雄市第六二一分公司,高雄市三民區鼎中里鼎中路160號,1,22.6620473,120.3193661,台灣高雄市三民區鼎中里,高雄市,三民區,鼎中里
22555003,統一超商股份有限公司,51326310,台中市第五一一分公司,臺中市南屯區向上路2段376號,1,24.1473356,120.63848,台灣台中市南屯區三厝里,台中市,南屯區,三厝里
22555003,統一超商股份有限公司,51326418,新北市第一一四七分公司,新北市中和區建一路16號,1,25.0041061,121.487807,台灣新北市中和區碧河里,新北市,中和區,碧河里
22555003,統一超商股份有限公司,51326466,新竹市第一七一分公司,新竹市東區金山十五街1號,1,24.7770933,121.0232025,台灣新竹市東區金山里,新竹市,東區,金山里
22555003,統一超商股份有限公司,51327556,高雄市第六二二分公司,高雄市楠梓區清豐里清豐二路16號,1,22.7379851,120.3319524,台灣高雄市楠梓區清豐里,高雄市,楠梓區,清豐里
22555003,統一超商股份有限公司,51327922,新北市第一一九九分公司,新北市蘆洲區三民路575號,1,25.0925428,121.4619304,台灣新北市蘆洲區正義里,新北市,蘆洲區,正義里
22555003,統一超商股份有限公司,51328078,台北市第九四七分公司,臺北市大安區信義路2段198巷6號,1,25.033004,121.530336,台灣台北市大安區福住里,台北市,大安區,福住里
22555003,統一超商股份有限公司,51328400,新北市第一一四八分公司,新北市中和區中山路2段530號,1,25.0051382,121.4856765,台灣新北市中和區中原里,新北市,中和區,中原里
22555003,統一超商股份有限公司,51329999,基隆市第一一八分公司,基隆市仁愛區仁二路11號,1,25.1273916,121.7506033,台灣基隆市仁愛區水錦里,基隆市,仁愛區,水錦里
22555003,統一超商股份有限公司,51330047,屏東縣第一七三分公司,屏東縣恆春鎮砂尾路38-6號,1,21.9618282,120.7399867,台灣屏東縣恆春鎮大光里,屏東縣,恆春鎮,大光里
22555003,統一超商股份有限公司,51330497,新北市第一二００分公司,新北市三峽區介壽路3段153號,1,24.9431301,121.4005934,台灣新北市三峽區溪北里,新北市,三峽區,溪北里
22555003,統一超商股份有限公司,51330877,嘉義縣第一０五分公司,嘉義縣太保市南新里中山路一段210號,1,23.4980931,120.3818515,台灣嘉義縣太保市南新里,嘉義縣,太保市,南新里
22555003,統一超商股份有限公司,51330969,高雄市第五八九分公司,高雄市鳥松區本館路196號,1,22.6559444,120.3358199,台灣高雄市鳥松區大華里,高雄市,鳥松區,大華里
22555003,統一超商股份有限公司,51331030,新北市第一０七三分公司,新北市汐止區新台五路一段75號,1,25.061104,121.645707,台灣新北市汐止區忠孝里,新北市,汐止區,忠孝里
22555003,統一超商股份有限公司,51331502,台南市第二七三分公司,臺南市永康區西灣里永華路406號,1,23.0128567,120.2591365,台灣台南市永康區西灣里,台南市,永康區,西灣里
22555003,統一超商股份有限公司,51340208,桃園市第七四九分公司,桃園市楊梅區楊湖路1段90號,1,24.9092792,121.1396165,台灣桃園市楊梅區水美里,桃園市,楊梅區,水美里
22555003,統一超商股份有限公司,51342206,台中市第四四七分公司,臺中市大雅區科雅六路1號,1,24.2136998,120.6172297,台灣台中市大雅區橫山里,台中市,大雅區,橫山里
22555003,統一超商股份有限公司,51345105,彰化縣第二一０分公司,彰化縣社頭鄉山腳路3段525號,1,23.9231466,120.6028905,台灣彰化縣社頭鄉湳雅村,彰化縣,社頭鄉,湳雅村
22555003,統一超商股份有限公司,51347906,南投縣第一０四分公司,南投縣埔里鎮中山路1段427號,3,23.9782159,120.9865383,台灣南投縣埔里鎮大湳里,南投縣,埔里鎮,大湳里
22555003,統一超商股份有限公司,51361701,台中市第四四六分公司,臺中市潭子區環中東路1段5號,1,24.2013341,120.7038314,台灣台中市潭子區福仁里,台中市,潭子區,福仁里
22555003,統一超商股份有限公司,51365805,台北市第八八四分公司,臺北市大同區華陰街91號,1,25.0498408,121.5175818,台灣台北市大同區建明里,台北市,大同區,建明里
22555003,統一超商股份有限公司,51366706,台中市第四七六分公司,臺中市烏日區太明路136號,1,24.0575426,120.6566174,台灣台中市烏日區北里里,台中市,烏日區,北里里
22555003,統一超商股份有限公司,51376401,台南市第二七四分公司,臺南市安南區海東里同安路235號,1,23.0424839,120.1920049,台灣台南市安南區海東里,台南市,安南區,海東里
22555003,統一超商股份有限公司,51383803,屏東縣第一五０分公司,屏東縣恆春鎮恆南路6-6號,1,21.9885418,120.7486888,台灣屏東縣恆春鎮山腳里,屏東縣,恆春鎮,山腳里
22555003,統一超商股份有限公司,51391000,台東縣第六十三分公司,臺東縣蘭嶼鄉東清路7號,1,22.0576531,121.5652171,台灣台東縣蘭嶼鄉東清村,台東縣,蘭嶼鄉,東清村
22555003,統一超商股份有限公司,51393106,新北市第一０七四分公司,新北市新店區安德街70號,1,24.9618722,121.5104013,台灣新北市新店區安昌里,新北市,新店區,安昌里
22555003,統一超商股份有限公司,51396407,新竹市第一四二分公司,新竹市東區建功路49號,1,24.7968941,120.9996329,台灣新竹市東區軍功里,新竹市,東區,軍功里
22555003,統一超商股份有限公司,51406708,彰化縣第二一一分公司,彰化縣二林鎮大成路1段236號,1,23.8981231,120.3700007,台灣彰化縣二林鎮南光里,彰化縣,二林鎮,南光里
22555003,統一超商股份有限公司,51410908,新北市第一０六四分公司,新北市淡水區民族路58號,1,25.1359356,121.4618477,台灣新北市淡水區民權里,新北市,淡水區,民權里
22555003,統一超商股份有限公司,51411603,桃園市第七五０分公司,桃園市桃園區中正路820號,1,25.00949,121.3019388,台灣桃園市桃園區同安里,桃園市,桃園區,同安里
22555003,統一超商股份有限公司,51413004,新竹縣第一六一分公司,新竹縣竹北市嘉豐六路2段53號,3,24.8084377,121.0279754,台灣新竹縣竹北市東平里,新竹縣,竹北市,東平里
22555003,統一超商股份有限公司,51414600,台南市第二七五分公司,臺南市永康區西灣里永大路2段440號,1,23.0071271,120.2620688,台灣台南市永康區西灣里,台南市,永康區,西灣里
22555003,統一超商股份有限公司,51434009,桃園市第七五三分公司,桃園市中壢區興仁路2段200之1號,1,24.9647049,121.2635827,台灣桃園市中壢區中正里,桃園市,中壢區,中正里
22555003,統一超商股份有限公司,51437300,桃園市第七五二分公司,桃園市蘆竹區大福路189號,1,25.0208036,121.2577361,台灣桃園市蘆竹區大竹里,桃園市,蘆竹區,大竹里
22555003,統一超商股份有限公司,51438103,桃園市第七五一分公司,桃園市大園區華興路1段1號,1,25.0649792,121.1932099,台灣桃園市大園區田心里,桃園市,大園區,田心里
22555003,統一超商股份有限公司,51438309,台中市第四四八分公司,臺中市西屯區福星北路59號,1,24.1849214,120.6443387,台灣台中市西屯區西安里,台中市,西屯區,西安里
22555003,統一超商股份有限公司,51440071,台中市第四七五分公司,臺中市南屯區向上路5段289號,1,24.151199,120.60747,台灣台中市南屯區文山里,台中市,南屯區,文山里
22555003,統一超商股份有限公司,51440570,宜蘭縣第一０九分公司,宜蘭縣三星鄉大隱村三星路2段13號,1,24.6697627,121.7091537,台灣宜蘭縣三星鄉大隱村,宜蘭縣,三星鄉,大隱村
22555003,統一超商股份有限公司,51440699,高雄市第五九０分公司,高雄市鳳山區中山東路209-1號,1,22.623946,120.369672,台灣高雄市鳳山區瑞竹里,高雄市,鳳山區,瑞竹里
22555003,統一超商股份有限公司,51440895,台中市第四四九分公司,臺中市北屯區景賢路230號,1,24.1669442,120.7246411,台灣台中市北屯區廍子里,台中市,北屯區,廍子里
22555003,統一超商股份有限公司,51441228,新北市第一０七五分公司,新北市瑞芳區明燈路3段86號,1,25.1083441,121.8057157,台灣新北市瑞芳區龍潭里,新北市,瑞芳區,龍潭里
22555003,統一超商股份有限公司,51441281,台中市第四五０分公司,臺中市沙鹿區清泉里東大路二段1587號,1,24.2421111,120.6146578,台灣台中市沙鹿區清泉里,台中市,沙鹿區,清泉里
22555003,統一超商股份有限公司,51441607,高雄市第五九一分公司,高雄市鳳山區中山路223號,1,22.6247464,120.3568318,台灣高雄市鳳山區興仁里,高雄市,鳳山區,興仁里
22555003,統一超商股份有限公司,51441634,新北市第一０七六分公司,新北市萬里區萬里加投197號,1,25.214719,121.644585,台灣新北市萬里區大鵬里,新北市,萬里區,大鵬里
