NAME,ADDRESS,CAR_NUM,MOTOR_NUM,lat,lng
(細停171)育樂停車場,雙十路、育樂街,58.0,55.0,24.157681,120.690986
(細停170)育強停車場,育強街、育樂街口,14.0,0.0,24.15735,120.69219
中正公園地下停車場,學士路106號,860.0,302.0,24.157373,120.681254
中山堂停車場,學士路98號南側,78.0,0.0,24.155271,120.683366
(停6)舊社停車場,北屯路、松竹路二段7巷,70.0,0.0,24.181923,120.699553
(停45)雷中停車場,雷中街25巷、雷中街59巷7弄,24.0,0.0,24.182693,120.668879
(廣七)天津停車場,天津路、 文昌東三街交口旁,26.0,0.0,24.169787,120.680622
(停22)仁德停車場,崇德12路 與昌平東二路口,141.0,0.0,24.190144,120.687676
(細停168)三光停車場,北屯路上,63.0,20.0,24.168601,120.696371
(廣兼停44)松竹停車場,梅川東路5段與崇德6路口,472.0,0.0,24.180309,120.68313
(廣停5)太原停車場,太原路三段、建和路一段(老人醫院旁),636.0,131.0,24.16296,120.72126000000002
(體3)中興網球場附設停車場,瀋陽路一段、山西路口,50.0,0.0,24.17451,120.67603
(公27)民俗公園地下停車場,熱河路、旅順路二段,273.0,46.0,24.174405,120.687263
(機130)經補庫停車場,東山路一段、松竹路一段,184.0,0.0,24.176785,120.731949
(細停175)天祥停車場,天祥街、天祥街13巷,51.0,0.0,24.161492000000006,120.69459
(細廣停2)太和停車場,太和路2段、太和2街,42.0,0.0,24.16321,120.72527
(細廣停1)景賢停車場,景賢路、太祥路,68.0,42.0,24.166947,120.730706
(細廣停3)麗園停車場,蔀子路、太安街,144.0,0.0,24.158556,120.733861
(細廣停1)東山停車場,東山路一段384巷、經補路,55.0,92.0,24.17632,120.733744
(公25) 昌和公園附設停車場,昌平路二段(北屯區公所後方),41.0,0.0,24.182572,120.687938
(細廣停1)敦化停車場,北屯區中平路與敦化路口，中平路二側。,11.0,0.0,24.18501,120.66313
(細廣停2)中平停車場,北屯區中平路與敦化路口，中平路二側。,17.0,0.0,24.185245,120.663776
(廣停66)新平停車場,北屯區敦化路二段與仁平路口,147.0,0.0,24.185154,120.66132
(廣停23)停車場,北屯區崇德路三段與山西路三段路口,42.0,0.0,24.185386,120.686588
(停-暫未編訂)洲際棒球停車場【臺中市體育處收費管理】,北屯區崇德路3段與崇德19路口,866.0,2449.0,24.1978967,120.68558
(公49)新平公園附屬停車場,北屯區敦化路二段與仁平路口,150.0,0.0,24.18658,120.66247
(廣兼停42)松榮停車場,松竹路、松竹二路口,54.0,0.0,24.18184,120.71759
平田停車場,文心路四段995號旁,19.0,0.0,24.1709432,120.694556
細停1停車場,新興街191巷、新興路187巷、更生巷45弄,48.0,0.0,24.198411,120.664373
(廣停1)軍功停車場,松竹路一段、軍功路,41.0,58.0,24.1819,120.72006
軍福停車場,軍福十八路、松竹三路,36.0,54.0,24.178226,120.715352
仁和公園附設停車場,昌平路二段、崇德九路、崇德路三段,42.0,0.0,24.1861917,120.684386
(停94)大新停車場,東興路、                  大墩12街,43.0,0.0,24.14986,120.65276
(停96)大進停車場,大墩路、大墩五街、大進西街,29.0,0.0,24.141871,120.650235
(停97)南屯停車場,五權西路、惠中路,58.0,0.0,24.14169,120.64035
(停99)正心停車場,文心南二路、大墩南路,100.0,0.0,24.135931,120.64912
(廣兼停100)豐功停車場,向心南路、永春東路口,97.0,0.0,24.13354,120.6444
(停104)豐樂停車場,向心南路、 向心南七路口,359.0,124.0,24.13068,120.6441
(停114)文昌停車場,文昌街、文昌街205巷,24.0,0.0,24.13838,120.636091
(停116)楓樹停車場,楓樹巷、永春東二街,13.0,0.0,24.11768,120.6309
黎明停車場,干城街與懷德街口,15.0,0.0,24.151847,120.630467
(廣兼停95)惠文停車場,惠文路、向上路口,303.0,202.0,24.146932,120.645292
文心森林公園附屬停車場（汽車）,惠文路（近大墩七街、向上路）,149.0,0.0,24.145345,120.64363
文心森林公園附屬停車場（機車）,向上路（近文心路、惠文路）,0.0,448.0,24.14669,120.645271
南屯國小地下停車場,文昌街、萬和路口,198.0,0.0,24.13788,120.63815
大墩國中地下停車場,向上路二段、河南路四段,158.0,82.0,24.14589,120.63896
臺中市精密機械科技創新園區停一停車場(錢嶺停車場),精科五路、精科北路,73.0,0.0,24.152520000000006,120.59644
臺中市精密機械科技創新園區停三停車場(山仔腳停車場),嶺東路95巷、嶺東路,188.0,117.0,24.14904,120.61143
(細廣停一)春安停車場,建功路、建功路107巷,34.0,397.0,24.135697,120.607663
(細停1)馬祖停車場,彩虹眷村旁,60.0,33.0,24.134085,120.610149
廣兼停（細三）停車場,益豐西街,21.0,0.0,24.149,120.62756
廣兼停（細四）停車場,新富路、龍富十五路,26.0,0.0,24.143138,120.624233
廣兼停（細五）停車場,新富路、新富五街,27.0,0.0,24.13802,120.62408
廣兼停（細六）停車場,新富一街、新富路,26.0,0.0,24.13746,120.62755
(廣兼停112)新厝停車場,文心南五路三段、向上路三段,130.0,0.0,24.144804,120.630816
迪卡儂大墩南停車場,臺中市南屯區大墩南路與文心南五路口,466.0,226.0,24.131437,120.649719
(文中46)三塊厝停車場,永春東七路、大墩十一街(臺中花市旁),326.0,0.0,24.14612,120.63179
中興立體停車場,中興東路、永平路一段路口(太平區中興東路77號),204.0,0.0,24.130893,120.720241
新平立體停車場,中山路三段、樹孝路口(太平區樹孝路1號),186.0,0.0,24.149162,120.715907
(停4)平安廣場停車場,太平區中平九街與太平十街T字路交匯口,28.0,0.0,24.121917,120.721562
長億停車場,長億路,30.0,0.0,24.119691,120.721142
"新光地區
廣兼停一",太興路(財神爺廟旁),68.0,9.0,24.162534,120.706873
"新光地區
廣兼停四",大源18街(欣豐橋旁),72.0,5.0,24.142407,120.72288
"新光地區
停八",新興路、立功路口,61.0,4.0,24.158893,120.715885
坪林森林公園附設停車場及其環園道路附設停車空間,中山路二段(國軍臺中總醫院對面),210.0,111.0,24.148133,120.732979
文中2臨時停車場,建和路與育賢路口,200.0,200.0,24.158248,120.718929
崇光停車場,新仁路三段/西榮路口,24.0,0.0,24.11462,120.68626
大里高中公共停車場,益民路二段211號,255.0,0.0,24.108449,120.683806
東榮停車場,新光路/東榮路口,80.0,0.0,24.10941,120.69174
大新停車場,大里路/大新街口,29.0,0.0,24.0995,120.67919
仁興停車場,國光路二段/仁興街口,19.0,0.0,24.11654,120.67966
立元停車場,立元路/自立路口,222.0,0.0,24.10179,120.698247
仁堤停車場,"
仁堤二街與仁慈街口",57.0,0.0,24.098117,120.69741
立新社區停車場,"
甲堤三街與甲興路口",22.0,0.0,24.106353,120.69723799999998
廣兼停(停五),德芳南路與現岱路口,22.0,0.0,24.100947,120.689342
停六（編號）,永隆路,163.0,0.0,24.113894,120.67606
停七（編號）,國光花市旁,146.0,0.0,24.103915,120.683565
停八（編號）,德芳南路與德芳南一街口,156.0,0.0,24.102671,120.687046
運動公園地下室一二層停車場,勝利二路與大里路口,960.0,356.0,24.100458,120.68376299999998
仁美段168-1地號停車場,仁愛路176巷13弄,9.0,0.0,24.09858,120.70613
臺中軟體園區旁停車場,大里區圖書館(中興路側),82.0,90.0,24.086829,120.695794
(廣2)德芳興停車場,永隆路、德芳路二段,15.0,0.0,24.1041278,120.6758754
環河(公六)公園停車場,爽文路、永隆六街路交叉口處(大里區慢速壘球場旁),30.0,0.0,24.112768,120.673313
國光公園停車場,永隆路、興大南街交叉口處(大里區網球場旁),30.0,0.0,24.1165,120.677817
廣停一停車場,以春街,34.0,0.0,24.105976,120.621343
停二停車場,長春街,38.0,0.0,24.10866,120.636583
停三停車場,"

興祥街、興祥街42巷口",73.0,0.0,24.105884,120.639169
停七停車場,公園路,40.0,0.0,24.10266,120.627
停八停車場,民權街、大同六街口,70.0,0.0,24.11105,120.62791
廣兼停二,三榮二路與三榮路一段,126.0,0.0,24.106035,120.60846
廣兼停三,三榮八路,63.0,0.0,24.10768,120.60318999999998
廣兼停四,建行路與榮泉九路口,92.0,75.0,24.108576,120.600604
廣兼停五,榮泉路與建行路口,93.0,0.0,24.111005,120.594655
廣兼停六,建行路與三榮十八路口,110.0,0.0,24.111759,120.591195
廣兼停七,高鐵三路,28.0,0.0,24.11837,120.6171
廣兼停八,高鐵東路,19.0,0.0,24.11868,120.61599
學田停車場,學田路,25.0,0.0,24.12065,120.60784
"竹林南溪
停車場",大同街以東至日新街,91.0,48.0,24.238636,120.559856
"竹林北溪
停車場",縱貫鐵路以東至中棲路上,269.0,0.0,24.240821,120.56488799999998
"沙田路
停車場",沙田路,47.0,7.0,24.235328,120.559226
台中航空站停車場,中航路一段168號,180.0,103.0,24.255196,120.599713
停三停車場,鎮瀾街,81.0,28.0,24.3448,120.62381
文昌地下停車場,育德路及雁門路口,201.0,70.0,24.34543,120.626728
停一停車場,雁門路及錦上街口,45.0,7.0,24.354271,120.626235
停二停車場,甲后路53巷,67.0,0.0,24.34366,120.63131
孟春停車場,慈德路,35.0,0.0,24.381753,120.655031
黎明停車場,黎明路,25.0,0.0,24.151847,120.630467
(停3)鐵砧山風景特定區,國軍忠列祠停車場,25.0,0.0,24.35801,120.64573
(停4)鐵砧山風景特定區,蓮心小站旁邊(中正公園對面),166.0,0.0,24.35945,120.65015
(停7)鐵砧山風景特定區,高爾夫球場旁邊,41.0,0.0,24.35533,120.64616
大雅永興停車場,大雅區大雅路151號旁,30.0,0.0,24.225397,120.647655
停一立體停車場,中清路二段141巷,234.0,0.0,24.223744,120.647103
停六停車場,雅潭路、建興路口,93.0,0.0,24.216579,120.666079
中清路與雅潭路路口西側停車場,中清路、雅潭路口,5.0,0.0,24.221025,120.648259
停二停車場,學府路(大雅國中旁),0.0,46.0,24.224184,120.649613
歡喜停車場,中清路四段213巷,33.0,0.0,24.237715,120.632345
停三停車場,學府路與學府路452號巷口(大雅區公所後面),35.0,0.0,24.228647,120.647612
(停4)楓雅停車場,大雅區雅豐里11鄰神林南路146巷7號,32.0,9.0,24.225836,120.656465
停一,三民街與第六橫街,72.0,0.0,24.259383,120.828903
停二,第一橫街,80.0,0.0,24.252292,120.828288
停三,泰昌里東崎街活動中心旁,20.0,0.0,24.25174,120.83426
停四,東坑街旁,27.0,0.0,24.24499,120.84085
停五,新盛街旁,35.0,0.0,24.24149,120.8321
停六,東關街東興巷旁,52.0,0.0,24.21866,120.83845
停七,中正路、正二街、公園路交會口,40.0,0.0,24.25833,120.8245
停八,豐勢路、本街、第三橫街交會口,307.0,60.0,24.2558861,120.82858
停九,忠孝街上,88.0,0.0,24.2568,120.83158
停十,三民街旁,31.0,0.0,24.25258,120.83078
增一,東新里勢林街北側(市地重劃新增),31.0,0.0,24.261266,120.829804
(細廣停1)停車場,東勢區東蘭街26之25號旁(東勢地政事務所斜後方),10.0,0.0,24.2632,120.827107
(細廣停)停車場,東勢區東崎街281之3旁(文昌廟斜對面),22.0,0.0,24.25063,120.83446
社皮里市六用地地下停車場,社皮里豐原大道一段165號,600.0,45.0,24.246441,120.7043
北陽路停車場,北陽路40巷旁,212.0,94.0,24.251719,120.731195
葫蘆墩圳停車場(公共造產),新生北路(豐中路至博愛街間溝渠地面),440.0,0.0,24.253606,120.720639
富春國小地下停車場,中山路473巷15號,141.0,0.0,24.253036,120.713637
中陽路停車場,中陽路與中陽路537巷口,46.0,0.0,24.249446,120.736371
田心路停車場,田心路二段與豐原大道三段口,32.0,37.0,24.236477,120.723326
廣兼停二平面停車場,中興路136號（臺中市政府衛生局斜對面）,134.0,42.0,24.247747,120.713943
陽明大樓地下停車場,豐原區陽明街36號,254.0,386.0,24.246808,120.721368
陽明大樓後側平面停車場,豐原區陽明街36號,52.0,0.0,24.245996,120.720193
陽明大樓西側路外停車場,豐原區陽明街36號,0.0,171.0,24.247238,120.720391
育英路停車場,育英路154巷口,44.0,0.0,24.240613,120.715039
豐原國小前機車停車場,新生北路上,0.0,297.0,24.255514,120.722172
陽明大樓第二平面停車場,自強南街與陽明街口,154.0,8.0,24.245228,120.722027
西安停車場,中興路127號,79.0,0.0,24.247747,120.713943
環北站停車場,圓環北路1段319號旁,27.0,0.0,24.258326,120.718959
橫街尾機車停車場,富春街與復興路口,0.0,166.0,24.250445000000006,120.71756299999998
(停2)停車場,豐原區自強南街101號對面(慈濟靜思精舍對面),47.0,0.0,24.245634,120.721839
(停5)林務局東勢林區管理處前停車場,豐原區南陽路逸仙莊1號,68.0,0.0,24.246774,120.72146
豐原社會住宅預定地臨時停車場,"東仁街、豐勢路一段147巷、
豐勢路一段
",73.0,0.0,24.254946,120.724423
谷關多目標使用立體停車場,臺中市和平區博愛里東關路一段127號2~6F,267.0,4.0,24.20298,121.005558
(停3)梨山文物陳列館停車場,和平區梨山里福壽路14號,10.0,0.0,24.240477,121.24638799999998
(停4)觀光局參山國家風景區管理處梨山管理站停車場,和平區梨山里中正路與民族路口沿民族路往上路邊(臺中市和平區梨山段171－1、172地號),4.0,0.0,24.25521,121.256582
(停5)觀光局參山國家風景區管理處梨山管理站停車場,和平區梨山里中正路與民族路口沿民族路往上路邊(臺中市和平區梨山段169、172-1地號),28.0,0.0,24.255426,121.25743
(非都交通用地)和平區公所第二停車場,和平區南勢里東關路三段157號(和平區消防隊旁),14.0,0.0,24.17448,120.88425
廣停一停車場,中山路(區公所旁),35.0,0.0,24.258605,120.661383
廣停二停車場,中山路1349號,35.0,0.0,24.25871,120.65868
(停一)潭興停車場,潭興路三段郵局南側興華一路東側,64.0,0.0,24.211489,120.703815
停四停車場,福仁公園西側、復興路東側、合作街北側,60.0,0.0,24.20551,120.7072
精忠新城停車場,頭張路一段與頭張路一段91巷交叉口,152.0,212.0,24.194489,120.699367
(停2)停車場【弘富自辦市地重劃】,潭子區中山路三段275巷上(近中山路三段與中山路三段275巷口),43.0,32.0,24.227225,120.70708
(停3)停車場【大新自辦市地重劃】,潭子區中山路二段(橋忠國小前，縱貫鐵路旁),0.0,52.0,24.202794,120.704868
大智路停車場,大智路二段與四維西路交叉口,73.0,0.0,24.25855,120.53786
(停57)大興停車場,青年路旁(靠梧棲大排與沙鹿火車站),102.0,0.0,24.237421,120.553955
停59（編號）,自強2街86巷旁,0.0,0.0,24.241588,120.530192
(停【市】5)台中港特定區停車場,梧棲區四維路一段與港新1路口,106.0,108.0,24.263479,120.538485
(停【市】10)頂寮西停車場,梧棲區八德東路與大仁路二段路口,114.0,107.0,24.263646,120.535052
(細停【市】7)台中港特定區停車場,梧棲區大仁南路與大智路二段路口,265.0,89.0,24.261649,120.530029
(細停【市】6)頂寮北停車場,梧棲區港埠路三段與港新二路口,66.0,0.0,24.25952,120.53993
三光路小型停車場,三光路,77.0,9.0,24.307572,120.711792
停六（編號）,甲后路,0.0,0.0,24.310226,120.714691
復興街旱溝加蓋停車場,復興街,36.0,0.0,24.307444,120.719941
(停4)停車場,后里區文明路146號(消防隊旁),0.0,0.0,24.307172,120.718214
(停1)月眉觀光糖場停車場,后里區甲后路864號,379.0,0.0,24.31388,120.69381
廣停1,原公所位置,37.0,42.0,24.242614,120.808282
中興嶺停車場及旅客服務中心,中興嶺協中街99號(中93號道),92.0,34.0,24.204345,120.796276
(停2)停車場,新社里中和街4段207巷入口,12.0,0.0,24.244097,120.808453
停二停車場,中厝路,25.0,21.0,24.203876,120.525234
牛罵頭停車場,中山路241號旁,84.0,0.0,24.268438,120.574179
(停【市】1)台中港特定區停車場,清水區港新路5路與大勇北路口,131.0,0.0,24.271011,120.534071
(停【市】9)台中港特定區停車場,清水區四維東路與大勇路口,87.0,123.0,24.265841,120.540712
(細停【市】3)台中港特定區停車場,清水區四維東路與港新二路口,107.0,0.0,24.266746,120.54288400000002
(細停【市】8)台中港特定區停車場,清水區港新路5路與八德路2段路口,108.0,92.0,24.270302,120.535794
(細停【市】2)台中港特定區停車場,清水區港都2路與大勇路口,379.0,115.0,24.266892,120.537594
本堂里多功能停車場（停一）,育群路250號,37.0,0.0,24.05801,120.69716
(公1)本堂公園附設停車場,成功路與民生路交會口(成功路675巷口),49.0,0.0,24.059377,120.69961
廣停二停車場,沙田路3段38號-1（戶政前）,66.0,0.0,24.154770000000006,120.5448
火車站前停車場(廣停三),頂街里華山路與華昌街交叉口,24.0,29.0,24.15379,120.5437
停五停車場,大德五街旁,73.0,0.0,24.15392,120.54063
廣停六停車場,頂街里沙田路上，運動公園旁,16.0,0.0,24.15763,120.54376
(停2)停車場,大肚區沙田路一段428巷與大肚區沙田路一段428巷9弄口,24.0,0.0,24.124312,120.565783
大肚地下停車場,大肚區自治路81號,123.0,54.0,24.15135,120.54634
(停1)石岡區石岡壩公園小型停車場,石岡區豐勢路1238號,30.0,0.0,24.27941,120.76812
中國醫藥大學五權立體停車場,臺中市北區五常里13鄰五權路499號,511.0,635.0,24.154401899999996,120.6844386
台中榮民總醫院門診立體停車場,407臺中市西屯區台中港路3段160號,324.0,0.0,24.1885262,120.6191182
台中榮民總醫院4號門立體停車場,407臺中市西屯區台中港路3段160號,380.0,0.0,24.1885262,120.6191182
金典綠園道停車場,台中市西區博館3街30號,100.0,0.0,24.156177,120.66436200000001
幸福崇德停車場,台中市北屯區河北一街與河北東街口號,41.0,0.0,24.176524800000003,120.68502020000001
幸福館停車場,406台中市北屯區崇德路三段1號,26.0,0.0,24.1821614,120.68587360000001
北一街停車場,台中市西屯區福星北路與福星北一街口號,4.0,0.0,24.1828619,120.6450063
方舟停車場,402台中市南區復興路三段362號,70.0,0.0,24.1334405,120.68166219999999
富貴停車場,台中市中區雙十路一段19巷12號,17.0,0.0,24.140688100000002,120.6851966
裕元花園酒店停車場,40764台中市西屯區台灣大道四段600號,165.0,0.0,24.179242499999997,120.62387
Times台中向心南路停車場,台中市南屯區向心南路981巷34號,12.0,0.0,24.1377514,120.6426283
自由二期立體停車場,臺中市中區自由路二段92號,319.0,0.0,24.1424639,120.68516799999999
東勢林場遊樂區停車場,423台中市東勢區勢林街6-1號,74.0,85.0,24.289080300000002,120.8882716
Times台中東海夜市停車場,台中市龍井區新興路22巷10號,13.0,0.0,24.181303200000002,120.58848590000002
川柳停車場,407台中市西屯區逢甲里西屯路二段268之8巷30號,20.0,0.0,24.173933399999996,120.64463130000001
Times台中西區民族路停車場,台中市西區民族路與民族路382巷口號,14.0,0.0,24.146466600000004,120.67134509999998
冠都汽機車停車場,400台中市中區中華路一段58號,68.0,0.0,24.1436463,120.67528850000001
