FactoryName,Addr,lat,lng,MiddleIndustry,DetailIndustry,Material,ProductName
金瑚表面處理有限公司,新北市新莊區化成路１１巷２７、２９號,25.043335,121.46379099999999,金屬製品業,金屬表面處理業,,金屬表面處理及熱處理、其他金屬製品
祥富紙業有限公司板橋廠,新北市板橋區溪頭路１７４號１樓,25.0306721,121.461037,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,紙器（箱）紙板、紙袋、包裝紙加工
穩錠實業有限公司新莊廠,新北市新莊區化成路１１巷３１號１、２樓,25.04334,121.46373,金屬製品業,未分類其他金屬製品製造業,,金屬製品加工
鼎佶企業有限公司新莊廠,新北市新莊區化成路１１巷３１號１樓,25.04334,121.46373,金屬製品業,未分類其他金屬製品製造業,,金屬製品加工
東宏傳動實業有限公司,新北市新莊區化成路７８號１樓,25.0437641,121.465225,金屬製品業,金屬彈簧及線製品製造業,,鏈條、機械零件
巨洲科技有限公司,新北市新莊區化成路１１巷３３號１樓,25.0433483,121.463669,機械設備業,金屬切削工具機製造業,,模具線切割
國輝工業有限公司,新北市新莊區化成路１１巷３５號１樓,25.04335,121.46360800000001,金屬製品業,金屬模具製造業,,其他機械、汽車及其零件、機車及其零件
紘鈺電機有限公司,新北市三重區重新路五段６２７巷４０號１、２樓,25.0439358,121.46606399999999,電力設備業,發電、輸電及配電機械製造業,,電磁閥、馬達
建橓企業社,新北市三重區重新路五段６２７巷３６號１樓,25.0439625,121.46619399999999,金屬製品業,金屬刀具及手工具製造業,,金屬用品、小五金
堃名精密模具有限公司,新北市三重區重新路五段６２７巷３６號２樓,25.0439625,121.46619399999999,金屬製品業,金屬模具製造業,,石雕刀模
華茂興業有限公司,新北市新莊區化成路１１巷３７號１樓,25.04336,121.46356200000001,電子零組件業,未分類其他電子零組件製造業,,其他未分類電子零組件製造
大全造漆工業股份有限公司,新北市三重區重新路五段６２７巷３０號,25.043993,121.46637,化學製品業,塗料、染料及顏料製造業,,油漆、面漆
瑋良精密齒輪有限公司,新北市三重區重新路五段６２７巷２８號１樓,25.0440044,121.46642299999999,機械設備業,機械傳動設備製造業,,齒輪
名峰工業有限公司,新北市新莊區化成路８８號１樓,25.043905300000002,121.465263,機械設備業,其他通用機械設備製造業,,五金零件
廣鴻電機廠股份有限公司,新北市三重區重新路五段６２７巷１６號,25.0440865,121.46685,機械設備業,金屬切削工具機製造業,,切割機製造
