id,grid,name,type,lat,lng
7253660121,325,小豬很忙,restaurant,24.1700062,120.7021732
5645870180,340,海老麵場,restaurant,24.1506339,120.6306788
7256026190,341,燒肉眾精緻炭火燒肉,restaurant,24.1548142,120.6469437
4256633972,342,湄南河泰式料理,restaurant,24.1558147,120.6564462
5534174201,303,天天素食,restaurant,24.1730274,120.6880248
7011077018,303,捲捲廚房咖哩專賣,restaurant,24.1806157,120.6893274
5564893703,344,共品指月素食,restaurant,24.1520428,120.6821760
6094140226,300,HWC Roasters,cafe,24.1731183,120.6414531
3467602553,298,聚北海道昆布鍋,restaurant,24.1830460,120.6161222
5562911870,324,雋永邨,restaurant,24.1705851,120.6900732
4647700991,184,紫林素食館,restaurant,24.2480957,120.5419899
5562359084,302,達美樂,restaurant,24.1718748,120.6760283
5552457000,361,池上飯包,restaurant,24.1385693,120.6108836
4357416498,302,莊家火雞肉飯,restaurant,24.1741753,120.6762104
2659007933,342,況味慶,restaurant,24.1506437,120.6535783
3964368699,196,85度C,cafe,24.2462013,120.7111193
5645870199,341,素食Homie蔬適廚房,restaurant,24.1504347,120.6408462
5789268259,298,黑肉麵,restaurant,24.1840122,120.6170538
6240118082,260,台北組,restaurant,24.2110643,120.7035604
6266251051,302,北方刀削麵館,restaurant,24.1709370,120.6680721
4634044791,347,永和四海豆漿,restaurant,24.1497691,120.7249734
3627213934,442,傳統嘉義火雞肉飯,restaurant,24.0883083,120.7026995
4652208890,163,旭之堡,restaurant,24.2571561,120.5405805
7021657049,304,頂好馨臭臭鍋,restaurant,24.1763088,120.6944037
4629559459,347,美而美(阿貴早餐店),restaurant,24.1498862,120.7257330
4990119121,321,BangxBang爆漿起司,restaurant,24.1702794,120.6428189
7125689765,366,阿坤麵,restaurant,24.1431038,120.6824674
3655570835,405,肯德基,fast_food,24.1074091,120.6362820
4339469589,365,Saobao Bar&Kitchen,restaurant,24.1431292,120.6758096
7125689702,343,牛老總涮牛肉,restaurant,24.1486422,120.6728454
