code3,Month,InvoiceCount,SalesAmount,StoreCount,InvoiceCount_AVG,SalesAmount_AVG,StoreCount_AVG
A1001704008,8|10|1|4|3|12|7|11|5|2|6|9,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704015,6|10|4|8|12|3|7|11|2|9|5,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704010,1|9|11|5|8|4|12|3|7|6|2|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704011,,,,,0.0,0.0,0.0
A1001704012,4|7|2|12|3|8|5|10|11|1|9|6,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704013,8|1|4|2|12|6|11|9|3|5|10|7,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704014,2|5|9|1|11|6|3|7|10|4|8|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704015,3|11|2|5|8|9|6|10|12|4|7,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704016,5|11|3|2|9|1|8|10|12|4|6|7,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704018,2|4|10|12|7|9|5|11|8|1|3|6,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001704017,1|5|7|3|8|6|11|4|12|10|2|9,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705001,4|8|9|11|1|3|6|2|12|5|7|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705002,3|4|6|12|1|2|10|11|7|5|8|9,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705003,,,,,0.0,0.0,0.0
A1001705004,1|3|2|6|8|11|12|4|7|10|5|9,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705005,9|4|8|3|7|12|1|11|2|5|6|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705006,10|4|8|3|12|2|5|9|7|11|1|6,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705007,1|9|4|8|7|10|2|5|11|3|6|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705008,2|3|8|9|7|12|6|5|11|1|4|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705009,7|1|4|2|8|3|10|9|11|5|12|6,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705010,1|4|8|2|12|11|7|9|5|3|6|10,62158|68060|74257|59888|63408|65084|75044|70262|73512|66282|70562|67457,17156485|16729625|17406938|15795988|16678009|17116249|18020435|17484735|17750704|15714896|17139797|17374157,5|5|5|5|5|6|5|6|5|5|5|6,67997.83333333333,17030668.166666668,5.25
A1001705011,8|2|12|5|9|4|11|3|7|1|6|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705012,1|3|9|12|4|8|11|6|2|5|7|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705013,3|2|5|10|6|8|12|4|7|11|1|9,-99|-99|-99|89652|91043|99722|86070|-99|105355|87099|-99|96062,-99|-99|-99|24000721|22573981|27224108|23735193|-99|25386126|22648532|-99|24239055,-99|-99|-99|5|5|5|5|-99|5|5|-99|5,93571.85714285714,24258245.14285714,5.0
A1001705006,7|10|1|4|3|9|5|8|12|6|2|11,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705015,5|9|7|2|8|12|1|11|3|6|10|4,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705016,5|8|7|11|9|4|12|1|3|6|10|2,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705017,6|7|9|3|5|11|2|10|1|8|12|4,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705018,9|1|4|8|6|7|12|3|11|2|5|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001705019,9|5|11|2|6|10|3|7|12|4|1|8,32291|33722|26177|27278|32070|28829|31258|35760|25487|31733|28438|35118,3817954|4054386|3214795|3491415|3709000|3525745|3581463|4039503|3422480|3643674|3436102|3887495,5|5|5|5|5|5|5|5|5|5|5|5,30680.083333333332,3652001.0,5.0
A1001706001,3|5|2|8|7|10|1|9|11|6|12|4,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706002,3|10|6|12|11|4|5|8|2|7|1|9,120586|149075|131297|142104|145398|114486|128933|163541|113404|147672|116235|155046,49020096|60718697|50865125|62670351|61693080|47184242|53653663|64546486|44101029|53872410|49456006|60867200,9|9|9|9|9|8|9|9|9|9|9|9,135648.08333333334,54887365.416666664,8.916666666666666
A1001706003,2|5|6|9|12|3|8|11|1|4|7|10,172163|170132|168910|175526|203969|162361|184390|157198|167439|159632|180703|162876,143047207|116823230|119239605|129965509|141089442|106587473|137723999|107080387|128303102|109280009|129249590|111661634,11|11|11|12|13|11|11|13|11|11|11|12,172108.25,123337598.91666667,11.5
A1001706003,2|5|1|4|8|6|9|12|7|3|11|10,172163|170132|167439|159632|184390|168910|175526|203969|180703|162361|157198|162876,143047207|116823230|128303102|109280009|137723999|119239605|129965509|141089442|129249590|106587473|107080387|111661634,11|11|11|11|11|11|12|13|11|11|13|12,172108.25,123337598.91666667,11.5
A1001706006,11|12,-99|-99,-99|-99,-99|-99,0.0,0.0,0.0
A1001706003,9|4|12|3|8|11|7|1|5|10|2|6,175526|159632|203969|162361|184390|157198|180703|167439|170132|162876|172163|168910,129965509|109280009|141089442|106587473|137723999|107080387|129249590|128303102|116823230|111661634|143047207|119239605,12|11|13|11|11|13|11|11|11|12|11|11,172108.25,123337598.91666667,11.5
A1001706003,7|9|1|8|4|12|6|11|2|5|10|3,180703|175526|167439|184390|159632|203969|168910|157198|172163|170132|162876|162361,129249590|129965509|128303102|137723999|109280009|141089442|119239605|107080387|143047207|116823230|111661634|106587473,11|12|11|11|11|13|11|13|11|11|12|11,172108.25,123337598.91666667,11.5
A1001706003,5|9|1|12|8|4|7|11|3|6|10|2,170132|175526|167439|203969|184390|159632|180703|157198|162361|168910|162876|172163,116823230|129965509|128303102|141089442|137723999|109280009|129249590|107080387|106587473|119239605|111661634|143047207,11|12|11|13|11|11|11|13|11|11|12|11,172108.25,123337598.91666667,11.5
A1001706010,10|5|8|2|9|1|4|11|6|12|7|3,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706011,4|1|9|6|8|12|3|11|7|2|5|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706012,5|3|12|1|7|11|4|8|6|9|2|10,49858|40894|42432|36582|50393|44339|46869|50417|47743|47742|36301|44682,8648018|7320519|7523525|6953437|7749649|7650978|8387994|7860519|6833727|8531212|7966592|8160624,6|6|7|5|6|7|6|6|6|6|5|6,44854.333333333336,7798899.5,6.0
A1001706013,1|3|7|2|4|12|10|11|5|8|6|9,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706003,3|11|6|9|2|5|1|7|4|8|12|10,162361|157198|168910|175526|172163|170132|167439|180703|159632|184390|203969|162876,106587473|107080387|119239605|129965509|143047207|116823230|128303102|129249590|109280009|137723999|141089442|111661634,11|13|11|12|11|11|11|11|11|11|13|12,172108.25,123337598.91666667,11.5
A1001706015,2|5|9|4|3|6|10|12|7|11|8|1,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706003,5|9|2|3|7|11|12|10|6|1|4|8,170132|175526|172163|162361|180703|157198|203969|162876|168910|167439|159632|184390,116823230|129965509|143047207|106587473|129249590|107080387|141089442|111661634|119239605|128303102|109280009|137723999,11|12|11|11|11|13|13|12|11|11|11|11,172108.25,123337598.91666667,11.5
A1001706003,6|9|4|8|2|10|1|12|3|7|11|5,168910|175526|159632|184390|172163|162876|167439|203969|162361|180703|157198|170132,119239605|129965509|109280009|137723999|143047207|111661634|128303102|141089442|106587473|129249590|107080387|116823230,11|12|11|11|11|12|11|13|11|11|13|11,172108.25,123337598.91666667,11.5
A1001706003,6|10|1|11|3|12|2|5|9|7|4|8,168910|162876|167439|157198|162361|203969|172163|170132|175526|180703|159632|184390,119239605|111661634|128303102|107080387|106587473|141089442|143047207|116823230|129965509|129249590|109280009|137723999,11|12|11|13|11|13|11|11|12|11|11|11,172108.25,123337598.91666667,11.5
A1001706003,5|9|1|4|8|12|3|7|11|2|6|10,170132|175526|167439|159632|184390|203969|162361|180703|157198|172163|168910|162876,116823230|129965509|128303102|109280009|137723999|141089442|106587473|129249590|107080387|143047207|119239605|111661634,11|12|11|11|11|13|11|11|13|11|11|12,172108.25,123337598.91666667,11.5
A1001706003,1|9|5|10|4|3|12|2|7|11|8|6,167439|175526|170132|162876|159632|162361|203969|172163|180703|157198|184390|168910,128303102|129965509|116823230|111661634|109280009|106587473|141089442|143047207|129249590|107080387|137723999|119239605,11|12|11|12|11|11|13|11|11|13|11|11,172108.25,123337598.91666667,11.5
A1001706003,1|5|4|3|7|8|12|6|2|9|10|11,167439|170132|159632|162361|180703|184390|203969|168910|172163|175526|162876|157198,128303102|116823230|109280009|106587473|129249590|137723999|141089442|119239605|143047207|129965509|111661634|107080387,11|11|11|11|11|11|13|11|11|12|12|13,172108.25,123337598.91666667,11.5
A1001706003,1|8|9|4|6|11|3|7|5|12|2|10,167439|184390|175526|159632|168910|157198|162361|180703|170132|203969|172163|162876,128303102|137723999|129965509|109280009|119239605|107080387|106587473|129249590|116823230|141089442|143047207|111661634,11|11|12|11|11|13|11|11|11|13|11|12,172108.25,123337598.91666667,11.5
A1001706023,6|3|11|7|12|2|5|1|10|8|4|9,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706024,8|4|2|6|9|12|5|7|10|11|1|3,123036|114730|100538|116809|113195|108075|125474|124311|113639|110615|113522|118450,21792902|20830352|22287138|21246110|20663373|21726343|25185690|21543730|22234897|20951131|21397243|21485614,14|14|14|14|14|14|14|14|14|14|14|14,115199.5,21778710.25,14.0
A1001706025,5|2|8|12|7|6|10|1|4|3|9,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706026,3|8|7|1|6|2|5|12|11|9|4|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706027,4|8|10|5|9|3|12|6|1|2|7|11,598675|624930|717354|713509|522819|765761|583104|527488|687863|377289|716914|556964,420848109|393427880|443264671|500642693|342049691|580951753|376841755|375251953|479256734|230652569|466292223|364142255,15|16|15|14|16|14|15|16|13|14|16|16,616055.8333333334,414468523.8333333,15.0
A1001707001,4|1|8|3|6|10|12|5|7|11|2|9,97285|80084|101211|91732|98330|94202|89252|110926|106053|90361|76658|99381,24827302|23258609|26666480|25462302|27040278|28181574|26381459|27890171|28315657|25838688|22534824|28938528,8|6|8|9|9|9|10|9|9|9|7|10,94622.91666666667,26277989.333333332,8.583333333333334
A1001707002,1|3|6|9|10|11|12|8|2|5|4|7,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707003,1|5|10|9|6|11|8|2|4|3|7|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707004,5|4|1|9|12|6|7|8|2|11|3|10,69352|61777|57507|61367|61000|65954|-99|-99|46995|62060|68679|65023,4610594|4168006|4088150|4221094|4192276|4478024|-99|-99|3692498|4122968|4491323|4384993,5|5|5|5|5|5|-99|-99|5|5|5|5,61971.4,4244992.6,5.0
A1001707005,6|9|7|10|4|11|2|12|3|8|5|1,84479|95061|91176|91521|73631|88832|67627|84019|82625|98388|73132|75048,12644973|16546844|13704976|14418098|12726005|14977126|14331639|14664825|13327566|15083801|16582542|12506379,10|12|11|12|10|13|9|13|10|12|10|9,83794.91666666667,14292897.833333334,10.916666666666666
A1001707006,9|2|5|8|1|4|12|3|7|11|10|6,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707007,2|5|9|3|7|12|4|8|6|11|1|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707008,6|10|3|7|2|5|4|8|12|1|9|11,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707004,5|1|8|12|9|3|11|7|6|2|4|10,69352|57507|-99|61000|61367|68679|62060|-99|65954|46995|61777|65023,4610594|4088150|-99|4192276|4221094|4491323|4122968|-99|4478024|3692498|4168006|4384993,5|5|-99|5|5|5|5|-99|5|5|5|5,61971.4,4244992.6,5.0
A1001707010,5|7|8|2|4|9|11|6|10|1|3|12,221491|222034|223751|179550|206111|207701|198995|213514|205795|198890|209831|198905,132999046|117305381|117257847|119321032|140304734|90738375|99610944|114733201|117261050|136342811|132810173|107934846,18|18|18|18|18|18|18|18|18|18|18|18,207214.0,118884953.33333333,18.0
A1001707011,7|8|10|1|12|6|2|9|11|3|5|4,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707012,3|7|5|8|2|11|6|9|12|1|4|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707013,2|8|3|12|4|6|9|11|1|7|5|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707017,1|4|6|2|7|8|9|11|12|5|3|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707015,7|9|2|5|8|6|11|3|10|1|4|12,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|90292,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|31805802,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|5,90292.0,31805802.0,5.0
A1001707016,5|2|9|8|12|4|1|3|7|11|6|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707017,5|4|6|9|1|8|2|10|11|12|3|7,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001707018,5|10|2|6|9|4|8|12|11|3|7,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A1001706003,2|5|3|8|12|7|4|10|1|9|6|11,172163|170132|162361|184390|203969|180703|159632|162876|167439|175526|168910|157198,143047207|116823230|106587473|137723999|141089442|129249590|109280009|111661634|128303102|129965509|119239605|107080387,11|11|11|11|13|11|11|12|11|12|11|13,172108.25,123337598.91666667,11.5
A6300001002,9|2|6|1|12|4|11|5|3|7|8|10,274810|229190|292325|261823|269031|271081|271688|292331|270745|305036|305497|280183,399537982|149261211|215082133|210889119|355439907|202987742|394508490|222928843|210134904|378665891|401170278|394183671,15|12|14|12|15|12|15|13|12|14|14|15,276978.3333333333,294565847.5833333,13.583333333333334
A6300001002,8|9|5|11|1|3|12|4|10|2|6|7,305497|274810|292331|271688|261823|270745|269031|271081|280183|229190|292325|305036,401170278|399537982|222928843|394508490|210889119|210134904|355439907|202987742|394183671|149261211|215082133|378665891,14|15|13|15|12|12|15|12|15|12|14|14,276978.3333333333,294565847.5833333,13.583333333333334
A6300001003,3|10|6|7|12|4|8|9|1|2|11|5,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6300001004,8|9|3|4|7|11|5|12|1|6|2|10,-99|-99|-99|-99|-99|21798|-99|19478|-99|-99|-99|13681,-99|-99|-99|-99|-99|50345754|-99|40583135|-99|-99|-99|29758434,-99|-99|-99|-99|-99|5|-99|5|-99|-99|-99|5,18319.0,40229107.666666664,5.0
A6300001001,6|2|5|9|3|12|10|1|7|11|4|8,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
A6300001006,5|10|4|7|8|1|6|3|2|12|9|11,79863|72476|71615|81418|80220|67876|76229|72600|61726|69520|72431|70305,41799245|42156512|36117733|33002016|38183461|33461627|35067461|42201785|42416499|32898149|32426421|31658423,17|18|17|18|17|18|18|17|16|19|18|19,73023.25,36782444.333333336,17.666666666666668
A6300001007,9|4|6|10|7|12|1|5|11|2|8|3,178976|166483|179443|169262|197248|167453|158467|184845|163497|155234|192152|169423,79297245|76073904|74725731|70528235|86562747|79587644|67580710|74027961|72315413|75555002|94848495|65608885,8|7|8|8|8|8|7|7|8|7|8|7,173540.25,76392664.33333333,7.583333333333333
A6300001008,3|8|10|1|6|2|7|11|5|9|4|12,30356|72762|30141|-99|34691|21043|45689|47672|35373|69974|31459|31420,4499473|7042590|6300586|-99|8241694|3583056|7217169|4452100|5628305|8478655|5618004|4920495,6|5|5|-99|5|5|5|5|5|5|5|6,40961.818181818184,5998375.181818182,5.181818181818182
A6300001009,3|8|9|10|6|5|12|4|11|1|2|7,10341|7855|7878|8997|7970|9605|9404|10047|8989|9235|6952|8257,6034402|4935475|5099510|5640690|4853082|6041133|6279786|5665199|4794759|5250905|4338119|6364161,7|7|7|7|7|7|8|7|7|7|7|7,8794.166666666666,5441435.083333333,7.083333333333333
A6300001010,5|10|3|6|7|12|9|1|2|4|8|11,6783|5105|6235|6253|6201|4999|5206|5542|4661|6410|6018|4219,10310494|7780939|9891002|10095348|9645567|8132149|7859274|8404252|7270499|10347350|9397022|6623680,12|11|10|12|11|8|10|11|11|12|10|9,5636.0,8813131.333333334,10.583333333333334
A6300001011,10|11|2|3|8|9|5|12|1|6|4|7,97043|93396|79211|97085|106798|100535|106744|94829|93557|102380|95602|107010,68013584|68379474|59972298|64922471|71584251|76287709|73136696|66603191|64909932|71811807|66372638|72517162,8|8|7|7|8|7|8|8|7|8|8|8,97849.16666666667,68709267.75,7.666666666666667
A6300001012,5|1|4|6|10|12|2|3|11|7|8|9,95516|92805|82828|90410|90152|85098|70438|91102|73625|98936|100381|84339,80013446|126062967|89138504|75285838|60636706|63304354|70388555|92502368|54828450|73899118|83699428|65168589,10|11|10|9|9|10|11|11|8|10|10|9,87969.16666666667,77910693.58333333,9.833333333333334
A6300001013,1|3|9|5|6|8|12|4|7|2|11|10,151519|162505|155325|170110|160911|170308|155894|150458|166887|125954|155532|160882,159280684|159254809|144928428|155803753|154403284|170253591|565025520|161471876|136515484|142301892|489733732|171871577,40|44|49|47|47|51|53|44|48|42|53|52,157190.41666666666,217570385.83333334,47.5
A6300001014,3|5|4|7|2|9|12|1|6|11|8|10,164848|197706|166319|199431|125519|178625|179925|97260|188401|180698|201480|181467,171130580|155761504|113559869|96479344|127783655|124128545|117256894|232258593|88226081|181599662|106149443|90412293,14|17|15|17|13|19|18|13|16|19|18|19,171806.58333333334,133728871.91666667,16.5
A6300001015,2|3|5|10|4|12|6|8|9|11|7|1,92558|118540|118547|101301|106992|104413|105794|107960|95713|100872|112012|116650,5165987909|8876032054|8015664659|8260405526|7600856157|7770562745|7131374348|5788129783|5955281978|7178688353|7672447452|8565902121,24|25|25|27|25|27|24|25|25|26|24|24,106779.33333333333,7331777757.083333,25.083333333333332
A6300001016,2|3|4|9|5|11|1|6|8|10|7|12,23665|28791|26828|28757|31151|25394|28403|29335|30352|26479|31028|24464,15281543|18034567|15035914|14565215|16765065|15375934|20670099|17412719|16720731|14937465|14546568|13576032,7|7|6|7|6|5|7|6|6|5|7|6,27887.25,16076821.0,6.25
A1002001001,5|1|3|4|7|11|6|9|12|2|10|8,70123|59646|63746|65594|73083|56060|66790|70168|63294|58534|70522|71306,14045802|13166712|13241235|13467344|16488631|13848960|13977410|15899461|15224374|17706309|15554170|17077915,6|6|6|6|7|7|7|7|7|6|7|7,65738.83333333333,14974860.25,6.583333333333333
A1002001002,,,,,0.0,0.0,0.0
A1001005023,8|6|11|1|4|7|12|2|3|9|5|10,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99|-99,0.0,0.0,0.0
