縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數
雲林縣,虎尾鎮,頂溪里,542,346748,640
雲林縣,虎尾鎮,中溪里,342,225865,660
雲林縣,虎尾鎮,下溪里,360,272592,757
雲林縣,虎尾鎮,埒內里,644,495965,770
雲林縣,虎尾鎮,堀頭里,187,143796,769
雲林縣,虎尾鎮,安溪里,460,335023,728
雲林縣,虎尾鎮,興中里,373,278535,747
雲林縣,虎尾鎮,廉使里,754,586876,778
雲林縣,虎尾鎮,東屯里,293,213947,730
雲林縣,虎尾鎮,西屯里,316,240236,760
雲林縣,虎尾鎮,芳草里,160,97780,611
雲林縣,虎尾鎮,墾地里,304,253694,835
雲林縣,虎尾鎮,北溪里,177,127532,721
雲林縣,虎尾鎮,三合里,270,221077,819
雲林縣,虎尾鎮,建國里,117,78018,667
雲林縣,虎尾鎮,立仁里,1227,1088192,887
雲林縣,虎尾鎮,其他,0,0,0
雲林縣,虎尾鎮,合計,15779,13407897,850
雲林縣,西螺鎮,振興里,306,235544,770
雲林縣,西螺鎮,大園里,398,288629,725
雲林縣,西螺鎮,廣福里,587,478694,815
雲林縣,西螺鎮,正興里,770,629863,818
雲林縣,西螺鎮,永安里,91,63065,693
雲林縣,西螺鎮,中和里,159,112877,710
雲林縣,西螺鎮,福興里,156,108065,693
雲林縣,西螺鎮,光華里,248,220527,889
雲林縣,西螺鎮,新安里,208,139808,672
雲林縣,西螺鎮,新豐里,254,179148,705
雲林縣,西螺鎮,中興里,676,539929,799
雲林縣,西螺鎮,漢光里,1030,753436,731
雲林縣,西螺鎮,詔安里,209,162370,777
雲林縣,西螺鎮,河南里,205,164447,802
雲林縣,西螺鎮,安定里,287,239594,835
雲林縣,西螺鎮,福田里,231,161197,698
雲林縣,西螺鎮,吳厝里,217,123817,571
雲林縣,西螺鎮,九隆里,138,109133,791
雲林縣,西螺鎮,下湳里,125,87479,700
雲林縣,西螺鎮,七座里,143,92041,644
雲林縣,西螺鎮,公館里,236,144961,614
雲林縣,西螺鎮,大新里,259,189069,730
雲林縣,西螺鎮,埤頭里,160,133700,836
雲林縣,西螺鎮,廣興里,167,135033,809
雲林縣,西螺鎮,東興里,175,114519,654
雲林縣,西螺鎮,頂湳里,167,109665,657
雲林縣,西螺鎮,鹿場里,342,219000,640
雲林縣,西螺鎮,其他,0,0,0
雲林縣,西螺鎮,合計,7944,5935608,747
雲林縣,土庫鎮,忠正里,236,188814,800
雲林縣,土庫鎮,順天里,229,170418,744
雲林縣,土庫鎮,宮北里,346,286196,827
雲林縣,土庫鎮,越港里,291,241760,831
雲林縣,土庫鎮,溪邊里,217,148893,686
雲林縣,土庫鎮,興新里,323,242348,750
雲林縣,土庫鎮,奮起里,218,157373,722
雲林縣,土庫鎮,埤腳里,234,168310,719
雲林縣,土庫鎮,大荖里,177,134443,760
雲林縣,土庫鎮,石廟里,736,615709,837
雲林縣,土庫鎮,東平里,373,279017,748
雲林縣,土庫鎮,南平里,359,255551,712
雲林縣,土庫鎮,西平里,367,257382,701
雲林縣,土庫鎮,北平里,180,131307,729
雲林縣,土庫鎮,後埔里,460,301590,656
雲林縣,土庫鎮,崙內里,245,166231,678
雲林縣,土庫鎮,新庄里,247,187951,761
雲林縣,土庫鎮,其他,1,331,331
雲林縣,土庫鎮,合計,5239,3933625,751
雲林縣,北港鎮,東陽里,185,130253,704
雲林縣,北港鎮,光民里,163,113746,698
雲林縣,北港鎮,東華里,109,85546,785
雲林縣,北港鎮,南安里,207,189601,916
雲林縣,北港鎮,中和里,94,73962,787
雲林縣,北港鎮,義民里,104,70222,675
雲林縣,北港鎮,共榮里,126,95963,762
雲林縣,北港鎮,西勢里,257,182611,711
雲林縣,北港鎮,仁和里,147,125435,853
雲林縣,北港鎮,賜福里,97,64644,666
雲林縣,北港鎮,公館里,139,89551,644
雲林縣,北港鎮,大同里,324,239373,739
雲林縣,北港鎮,仁安里,132,111348,844
雲林縣,北港鎮,華勝里,1429,1122450,785
雲林縣,北港鎮,光復里,523,429094,820
雲林縣,北港鎮,新街里,1943,1634546,841
雲林縣,北港鎮,劉厝里,289,197958,685
雲林縣,北港鎮,後溝里,191,131577,689
雲林縣,北港鎮,新厝里,85,49449,582
雲林縣,北港鎮,府番里,164,121505,741
雲林縣,北港鎮,草湖里,252,169705,673
雲林縣,北港鎮,溝皂里,197,139932,710
雲林縣,北港鎮,番溝里,138,90920,659
雲林縣,北港鎮,大北里,92,62366,678
雲林縣,北港鎮,好收里,306,209009,683
雲林縣,北港鎮,樹腳里,760,586778,772
雲林縣,北港鎮,扶朝里,180,106075,589
雲林縣,北港鎮,水埔里,102,75209,737
雲林縣,北港鎮,其他,1,793,793
雲林縣,北港鎮,合計,8736,6699622,767
雲林縣,古坑鄉,古坑村,539,364123,676
雲林縣,古坑鄉,朝陽村,545,424076,778
雲林縣,古坑鄉,西平村,350,264834,757
雲林縣,古坑鄉,永光村,467,325566,697
雲林縣,古坑鄉,永昌村,453,319209,705
雲林縣,古坑鄉,湳仔村,137,88474,646
雲林縣,古坑鄉,水碓村,265,184001,694
雲林縣,古坑鄉,田心村,277,210633,760
雲林縣,古坑鄉,高林村,260,171717,660
雲林縣,古坑鄉,荷苞村,290,215390,743
雲林縣,古坑鄉,東和村,767,567752,740
雲林縣,古坑鄉,新庄村,275,177164,644
雲林縣,古坑鄉,棋盤村,420,299351,713
雲林縣,古坑鄉,麻園村,141,87935,624
雲林縣,古坑鄉,崁腳村,257,167604,652
雲林縣,古坑鄉,華山村,116,86505,746
雲林縣,古坑鄉,華南村,55,45889,834
雲林縣,古坑鄉,桂林村,168,112760,671
雲林縣,古坑鄉,樟湖村,75,53810,717
雲林縣,古坑鄉,草嶺村,77,44783,582
雲林縣,古坑鄉,其他,1,481,481
雲林縣,古坑鄉,合計,5935,4212057,710
雲林縣,大埤鄉,北和村,163,136305,836
雲林縣,大埤鄉,南和村,534,367527,688
雲林縣,大埤鄉,大德村,200,141102,706
雲林縣,大埤鄉,松竹村,193,126583,656
雲林縣,大埤鄉,尚義村,411,265505,646
雲林縣,大埤鄉,嘉興村,393,277687,707
雲林縣,大埤鄉,豐田村,387,279864,723
雲林縣,大埤鄉,三結村,256,163255,638
雲林縣,大埤鄉,吉田村,158,95225,603
雲林縣,大埤鄉,豐岡村,125,82653,661
雲林縣,大埤鄉,聯美村,223,157896,708
雲林縣,大埤鄉,怡然村,145,125903,868
雲林縣,大埤鄉,北鎮村,124,79999,645
雲林縣,大埤鄉,興安村,116,85746,739
雲林縣,大埤鄉,西鎮村,114,75582,663
雲林縣,大埤鄉,其他,0,0,0
雲林縣,大埤鄉,合計,3542,2460832,695
雲林縣,莿桐鄉,莿桐村,1093,820721,751
雲林縣,莿桐鄉,甘厝村,180,113609,631
雲林縣,莿桐鄉,甘西村,322,209036,649
雲林縣,莿桐鄉,興桐村,260,166334,640
雲林縣,莿桐鄉,義和村,195,159593,818
雲林縣,莿桐鄉,埔子村,478,326016,682
雲林縣,莿桐鄉,大美村,794,598936,754
雲林縣,莿桐鄉,埔尾村,330,208787,633
雲林縣,莿桐鄉,饒平村,287,187716,654
雲林縣,莿桐鄉,興貴村,428,277328,648
雲林縣,莿桐鄉,四合村,382,268146,702
雲林縣,莿桐鄉,麻園村,282,191828,680
雲林縣,莿桐鄉,五華村,240,142023,592
雲林縣,莿桐鄉,六合村,433,277512,641
雲林縣,莿桐鄉,其他,0,0,0
雲林縣,莿桐鄉,合計,5704,3947585,692
雲林縣,林內鄉,林南村,251,175920,701
雲林縣,林內鄉,林中村,990,684110,691
雲林縣,林內鄉,林北村,542,341249,630
雲林縣,林內鄉,坪頂村,85,59330,698
雲林縣,林內鄉,林茂村,156,104598,670
雲林縣,林內鄉,湖本村,153,81522,533
雲林縣,林內鄉,九芎村,630,425855,676
雲林縣,林內鄉,烏塗村,310,197578,637
雲林縣,林內鄉,烏麻村,258,153624,595
雲林縣,林內鄉,重興村,426,274160,644
雲林縣,林內鄉,其他,0,0,0
雲林縣,林內鄉,合計,3801,2497946,657
雲林縣,二崙鄉,崙東村,339,263749,778
雲林縣,二崙鄉,崙西村,359,292787,816
雲林縣,二崙鄉,來惠村,274,197398,720
雲林縣,二崙鄉,三和村,279,196735,705
雲林縣,二崙鄉,湳仔村,233,152781,656
雲林縣,二崙鄉,田尾村,362,252439,697
雲林縣,二崙鄉,港後村,278,207871,748
雲林縣,二崙鄉,庄西村,138,83769,607
雲林縣,二崙鄉,大義村,158,118541,750
雲林縣,二崙鄉,大庄村,185,131998,714
雲林縣,二崙鄉,復興村,150,106081,707
雲林縣,二崙鄉,油車村,386,274598,711
雲林縣,二崙鄉,大同村,129,92197,715
雲林縣,二崙鄉,大華村,125,93645,749
雲林縣,二崙鄉,義庄村,83,63751,768
雲林縣,二崙鄉,楊賢村,210,139763,666
雲林縣,二崙鄉,定安村,143,100795,705
雲林縣,二崙鄉,永定村,245,161912,661
雲林縣,二崙鄉,其他,0,0,0
雲林縣,二崙鄉,合計,4076,2930807,719
雲林縣,崙背鄉,東明村,259,204350,789
雲林縣,崙背鄉,西榮村,292,229730,787
雲林縣,崙背鄉,南陽村,647,486626,752
雲林縣,崙背鄉,崙前村,403,315574,783
雲林縣,崙背鄉,羅厝村,399,280938,704
雲林縣,崙背鄉,港尾村,228,160348,703
雲林縣,崙背鄉,阿勸村,337,222135,659
雲林縣,崙背鄉,五魁村,153,116655,762
雲林縣,崙背鄉,大有村,269,202110,751
雲林縣,崙背鄉,豐榮村,332,269420,812
雲林縣,崙背鄉,舊庄村,169,115510,683
雲林縣,崙背鄉,草湖村,233,150025,644
雲林縣,崙背鄉,水尾村,195,129732,665
雲林縣,崙背鄉,枋南村,143,89766,628
雲林縣,崙背鄉,其他,0,0,0
雲林縣,崙背鄉,合計,4059,2972917,732
雲林縣,麥寮鄉,麥豐村,1788,1521692,851
雲林縣,麥寮鄉,麥津村,914,745013,815
雲林縣,麥寮鄉,瓦󼍕村,413,316824,767
雲林縣,麥寮鄉,崙後村,529,394337,745
雲林縣,麥寮鄉,興華村,494,341643,692
雲林縣,麥寮鄉,後安村,636,451742,710
雲林縣,麥寮鄉,海豐村,420,319917,762
雲林縣,麥寮鄉,三盛村,431,346374,804
雲林縣,麥寮鄉,新吉村,219,157438,719
雲林縣,麥寮鄉,橋頭村,884,696140,787
雲林縣,麥寮鄉,施厝村,731,628963,860
雲林縣,麥寮鄉,雷厝村,411,294017,715
雲林縣,麥寮鄉,中興村,325,244056,751
雲林縣,麥寮鄉,其他,0,0,0
雲林縣,麥寮鄉,合計,8195,6458155,788
雲林縣,東勢鄉,東北村,303,225253,743
雲林縣,東勢鄉,東南村,325,266336,819
雲林縣,東勢鄉,嘉隆村,283,223331,789
雲林縣,東勢鄉,月眉村,214,162886,761
雲林縣,東勢鄉,復興村,111,81537,735
雲林縣,東勢鄉,昌南村,167,111822,670
雲林縣,東勢鄉,安南村,157,111717,712
雲林縣,東勢鄉,新坤村,170,115400,679
雲林縣,東勢鄉,四美村,153,112951,738
雲林縣,東勢鄉,龍潭村,115,83106,723
雲林縣,東勢鄉,程海村,78,56926,730
雲林縣,東勢鄉,同安村,327,219644,672
雲林縣,東勢鄉,其他,0,0,0
雲林縣,東勢鄉,合計,2403,1770910,737
雲林縣,褒忠鄉,中民村,481,366742,762
雲林縣,褒忠鄉,埔姜村,332,238909,720
雲林縣,褒忠鄉,中勝村,353,273650,775
雲林縣,褒忠鄉,馬鳴村,301,226283,752
雲林縣,褒忠鄉,新湖村,192,138897,723
雲林縣,褒忠鄉,有才村,153,103291,675
雲林縣,褒忠鄉,田洋村,145,89742,619
雲林縣,褒忠鄉,龍岩村,203,126111,621
雲林縣,褒忠鄉,潮厝村,158,109995,696
雲林縣,褒忠鄉,其他,0,0,0
雲林縣,褒忠鄉,合計,2318,1673622,722
雲林縣,臺西鄉,臺西村,291,222563,765
雲林縣,臺西鄉,海北村,223,171337,768
雲林縣,臺西鄉,海口村,353,252280,715
雲林縣,臺西鄉,海南村,246,169997,691
雲林縣,臺西鄉,光華村,141,99880,708
雲林縣,臺西鄉,山寮村,135,88319,654
雲林縣,臺西鄉,五榔村,77,51848,673
雲林縣,臺西鄉,泉州村,111,84565,762
雲林縣,臺西鄉,牛厝村,266,168478,633
雲林縣,臺西鄉,溪頂村,205,136094,664
雲林縣,臺西鄉,永豐村,283,206010,728
雲林縣,臺西鄉,富琦村,320,237117,741
雲林縣,臺西鄉,和豐村,496,357228,720
雲林縣,臺西鄉,蚊港村,343,241494,704
雲林縣,臺西鄉,五港村,312,220630,707
雲林縣,臺西鄉,其他,1,514,514
雲林縣,臺西鄉,合計,3803,2708357,712
雲林縣,元長鄉,長南村,791,576268,729
雲林縣,元長鄉,長北村,340,214996,632
雲林縣,元長鄉,子茂村,236,178686,757
雲林縣,元長鄉,後湖村,125,88356,707
雲林縣,元長鄉,山內村,168,105474,628
雲林縣,元長鄉,合和村,195,129410,664
雲林縣,元長鄉,五塊村,169,120224,711
雲林縣,元長鄉,潭西村,147,89301,607
雲林縣,元長鄉,潭東村,95,55890,588
雲林縣,元長鄉,客厝村,173,125345,725
雲林縣,元長鄉,卓運村,57,40489,710
雲林縣,元長鄉,頂寮村,237,162802,687
雲林縣,元長鄉,下寮村,251,174551,695
雲林縣,元長鄉,龍岩村,166,111649,673
雲林縣,元長鄉,西莊村,153,101882,666
雲林縣,元長鄉,鹿北村,190,125764,662
雲林縣,元長鄉,鹿南村,135,85031,630
雲林縣,元長鄉,瓦磘村,256,172920,675
雲林縣,元長鄉,內寮村,96,70358,733
雲林縣,元長鄉,崙仔村,111,75622,681
雲林縣,元長鄉,新吉村,132,87470,663
雲林縣,元長鄉,其他,3,2331,777
雲林縣,元長鄉,合計,4226,2894820,685
雲林縣,四湖鄉,四湖村,374,280848,751
雲林縣,四湖鄉,湖西村,548,400721,731
雲林縣,四湖鄉,新庄村,111,76311,687
雲林縣,四湖鄉,蔡厝村,132,87875,666
雲林縣,四湖鄉,湖寮村,158,116732,739
雲林縣,四湖鄉,鹿場村,165,113549,688
雲林縣,四湖鄉,施湖村,215,138764,645
雲林縣,四湖鄉,羊調村,160,107423,671
雲林縣,四湖鄉,溪底村,178,118789,667
雲林縣,四湖鄉,溪尾村,113,74448,659
雲林縣,四湖鄉,崙南村,144,91466,635
雲林縣,四湖鄉,崙北村,295,215319,730
雲林縣,四湖鄉,內湖村,140,84997,607
雲林縣,四湖鄉,󿿀子村,119,86111,724
雲林縣,四湖鄉,廣溝村,126,75370,598
雲林縣,四湖鄉,飛沙村,191,143351,751
雲林縣,四湖鄉,三姓村,71,45990,648
雲林縣,四湖鄉,林東村,177,122797,694
雲林縣,四湖鄉,林厝村,183,126797,693
雲林縣,四湖鄉,飛東村,111,72618,654
雲林縣,四湖鄉,󿿀東村,166,110524,666
雲林縣,四湖鄉,其他,0,0,0
雲林縣,四湖鄉,合計,3877,2690800,694
雲林縣,口湖鄉,下崙村,371,234621,632
雲林縣,口湖鄉,崙中村,312,214155,686
雲林縣,口湖鄉,崙東村,298,191849,644
雲林縣,口湖鄉,青蚶村,93,57277,616
雲林縣,口湖鄉,梧北村,200,108662,543
雲林縣,口湖鄉,梧南村,309,192479,623
雲林縣,口湖鄉,水井村,141,99681,707
雲林縣,口湖鄉,湖口村,149,90217,605
雲林縣,口湖鄉,後厝村,118,64056,543
雲林縣,口湖鄉,過港村,89,49350,554
雲林縣,口湖鄉,埔北村,149,99493,668
雲林縣,口湖鄉,埔南村,135,92127,682
雲林縣,口湖鄉,謝厝村,191,107239,561
雲林縣,口湖鄉,頂湖村,115,70283,611
雲林縣,口湖鄉,口湖村,258,171948,666
雲林縣,口湖鄉,湖東村,249,168953,679
雲林縣,口湖鄉,蚵寮村,226,153301,678
雲林縣,口湖鄉,港西村,140,95860,685
雲林縣,口湖鄉,港東村,245,150208,613
雲林縣,口湖鄉,臺子村,274,177409,647
雲林縣,口湖鄉,成龍村,158,109721,694
雲林縣,口湖鄉,其他,0,0,0
雲林縣,口湖鄉,合計,4220,2698888,640
雲林縣,水林鄉,水北村,471,350101,743
雲林縣,水林鄉,水南村,412,310096,753
雲林縣,水林鄉,海埔村,143,88136,616
雲林縣,水林鄉,後寮村,118,69765,591
雲林縣,水林鄉,春埔村,163,112776,692
雲林縣,水林鄉,西井村,105,71209,678
雲林縣,水林鄉,灣西村,149,99401,667
雲林縣,水林鄉,灣東村,125,87812,702
雲林縣,水林鄉,蘇秦村,182,134230,738
雲林縣,水林鄉,車港村,80,58631,733
雲林縣,水林鄉,萬興村,126,82230,653
雲林縣,水林鄉,尖山村,118,71589,607
雲林縣,水林鄉,大山村,170,112134,660
雲林縣,水林鄉,大溝村,139,101417,730
雲林縣,水林鄉,順興村,141,97250,690
雲林縣,水林鄉,山腳村,146,90187,618
雲林縣,水林鄉,蕃薯村,153,96066,628
雲林縣,水林鄉,松北村,173,131099,758
雲林縣,水林鄉,松中村,87,63004,724
雲林縣,水林鄉,松西村,111,72719,655
雲林縣,水林鄉,𣐤埔村,109,72298,663
雲林縣,水林鄉,󻕯底村,97,66625,687
雲林縣,水林鄉,土厝村,234,148909,636
雲林縣,水林鄉,溪墘村,120,72102,601
雲林縣,水林鄉,其他,0,0,0
雲林縣,水林鄉,合計,3872,2659786,687
雲林縣,其他,其他,9,6043,671
雲林縣,其他,合計,9,6043,671
嘉義縣,朴子市,安福里,508,402280,792
嘉義縣,朴子市,平和里,679,595826,878
嘉義縣,朴子市,內厝里,291,211937,728
嘉義縣,朴子市,開元里,111,77906,702
嘉義縣,朴子市,順天里,160,124718,779
嘉義縣,朴子市,中正里,182,136417,750
嘉義縣,朴子市,博厚里,166,140115,844
嘉義縣,朴子市,文化里,542,417039,769
嘉義縣,朴子市,永和里,615,427519,695
嘉義縣,朴子市,竹圍里,1296,1047724,808
嘉義縣,朴子市,新寮里,126,75448,599
嘉義縣,朴子市,双溪里,111,72447,653
嘉義縣,朴子市,溪口里,133,81701,614
嘉義縣,朴子市,德興里,237,161105,680
嘉義縣,朴子市,仁和里,732,974479,1331
嘉義縣,朴子市,大鄉里,833,650849,781
嘉義縣,朴子市,大葛里,756,731899,968
嘉義縣,朴子市,佳禾里,140,83750,598
嘉義縣,朴子市,竹村里,251,163738,652
嘉義縣,朴子市,崁前里,144,87890,610
嘉義縣,朴子市,崁後里,114,68055,597
嘉義縣,朴子市,順安里,40,19855,496
嘉義縣,朴子市,德家里,113,69572,616
嘉義縣,朴子市,新庄里,146,92980,637
嘉義縣,朴子市,松華里,190,130347,686
嘉義縣,朴子市,梅華里,157,110640,705
嘉義縣,朴子市,南竹里,80,49044,613
嘉義縣,朴子市,其他,0,0,0
嘉義縣,朴子市,合計,8853,7205280,814
嘉義縣,布袋鎮,岱江里,103,65132,632
嘉義縣,布袋鎮,九龍里,72,40701,565
嘉義縣,布袋鎮,岑海里,398,306620,770
嘉義縣,布袋鎮,興中里,239,167879,702
嘉義縣,布袋鎮,光復里,358,260391,727
嘉義縣,布袋鎮,見龍里,193,128726,667
嘉義縣,布袋鎮,新厝里,168,130410,776
嘉義縣,布袋鎮,龍江里,170,114497,674
嘉義縣,布袋鎮,東港里,449,342125,762
嘉義縣,布袋鎮,永安里,248,172484,696
嘉義縣,布袋鎮,江山里,51,34076,668
嘉義縣,布袋鎮,考試里,52,44171,849
嘉義縣,布袋鎮,菜舖里,81,55378,684
嘉義縣,布袋鎮,振寮里,155,123278,795
嘉義縣,布袋鎮,西安里,181,127023,702
嘉義縣,布袋鎮,東安里,218,142202,652
嘉義縣,布袋鎮,中安里,259,181744,702
嘉義縣,布袋鎮,樹林里,75,50641,675
嘉義縣,布袋鎮,貴舍里,93,78367,843
嘉義縣,布袋鎮,復興里,457,308982,676
嘉義縣,布袋鎮,新民里,218,151031,693
嘉義縣,布袋鎮,好美里,187,102193,546
嘉義縣,布袋鎮,新岑里,194,128069,660
嘉義縣,布袋鎮,其他,0,0,0
嘉義縣,布袋鎮,合計,4619,3256118,705
嘉義縣,大林鎮,東林里,155,126756,818
嘉義縣,大林鎮,西林里,546,440488,807
嘉義縣,大林鎮,吉林里,249,197952,795
嘉義縣,大林鎮,平林里,1612,1382565,858
嘉義縣,大林鎮,明華里,236,191752,813
嘉義縣,大林鎮,明和里,409,335910,821
嘉義縣,大林鎮,排路里,118,96759,820
嘉義縣,大林鎮,西結里,123,81805,665
嘉義縣,大林鎮,湖北里,116,86711,748
嘉義縣,大林鎮,大糖里,43,29127,677
嘉義縣,大林鎮,大美里,304,211710,696
嘉義縣,大林鎮,過溪里,284,201710,710
嘉義縣,大林鎮,中坑里,215,157901,734
嘉義縣,大林鎮,上林里,133,92170,693
嘉義縣,大林鎮,中林里,323,256580,794
嘉義縣,大林鎮,三和里,450,311635,693
嘉義縣,大林鎮,溝背里,186,139220,748
嘉義縣,大林鎮,義和里,134,91926,686
嘉義縣,大林鎮,內林里,107,86198,806
嘉義縣,大林鎮,三角里,133,95427,717
嘉義縣,大林鎮,三村里,190,132881,699
嘉義縣,大林鎮,其他,0,0,0
嘉義縣,大林鎮,合計,6066,4747183,783
嘉義縣,民雄鄉,東榮村,681,594802,873
嘉義縣,民雄鄉,中樂村,464,393990,849
嘉義縣,民雄鄉,西安村,995,867051,871
嘉義縣,民雄鄉,寮頂村,530,400193,755
嘉義縣,民雄鄉,福權村,411,329764,802
嘉義縣,民雄鄉,東湖村,438,304275,695
嘉義縣,民雄鄉,豐收村,535,428103,800
嘉義縣,民雄鄉,頂崙村,363,277057,763
嘉義縣,民雄鄉,鎮北村,260,204074,785
嘉義縣,民雄鄉,三興村,363,461007,1270
嘉義縣,民雄鄉,東興村,80,62811,785
嘉義縣,民雄鄉,菁埔村,365,264528,725
嘉義縣,民雄鄉,中和村,259,204453,789
嘉義縣,民雄鄉,西昌村,183,125116,684
嘉義縣,民雄鄉,平和村,215,158390,737
嘉義縣,民雄鄉,中央村,303,226090,746
嘉義縣,民雄鄉,興中村,480,335201,698
嘉義縣,民雄鄉,興南村,726,494274,681
嘉義縣,民雄鄉,文隆村,658,519856,790
嘉義縣,民雄鄉,山中村,885,659156,745
嘉義縣,民雄鄉,福興村,480,320949,669
嘉義縣,民雄鄉,松山村,346,249124,720
嘉義縣,民雄鄉,雙福村,704,589618,838
嘉義縣,民雄鄉,北斗村,1351,986666,730
嘉義縣,民雄鄉,秀林村,617,427366,693
嘉義縣,民雄鄉,大崎村,569,403702,709
嘉義縣,民雄鄉,金興村,704,444819,632
嘉義縣,民雄鄉,福樂村,1859,1478168,795
嘉義縣,民雄鄉,其他,1,680,680
嘉義縣,民雄鄉,合計,15825,12211283,772
嘉義縣,溪口鄉,溪東村,301,212068,705
嘉義縣,溪口鄉,溪西村,120,85066,709
嘉義縣,溪口鄉,溪北村,113,77994,690
嘉義縣,溪口鄉,柴林村,159,109977,692
嘉義縣,溪口鄉,林腳村,143,101728,711
嘉義縣,溪口鄉,美南村,203,150105,739
嘉義縣,溪口鄉,美北村,181,120909,668
嘉義縣,溪口鄉,本厝村,185,147138,795
嘉義縣,溪口鄉,游東村,154,106436,691
嘉義縣,溪口鄉,游西村,117,83274,712
嘉義縣,溪口鄉,柳溝村,268,174725,652
嘉義縣,溪口鄉,疊溪村,214,145404,679
嘉義縣,溪口鄉,妙崙村,135,86090,638
嘉義縣,溪口鄉,坪頂村,200,144209,721
嘉義縣,溪口鄉,其他,0,0,0
嘉義縣,溪口鄉,合計,2493,1745123,700
嘉義縣,新港鄉,宮前村,570,512154,899
嘉義縣,新港鄉,宮後村,366,284879,778
嘉義縣,新港鄉,大興村,373,289405,776
嘉義縣,新港鄉,福德村,394,331656,842
嘉義縣,新港鄉,古民村,231,177917,770
嘉義縣,新港鄉,中庄村,266,190531,716
嘉義縣,新港鄉,大潭村,321,228204,711
嘉義縣,新港鄉,西庄村,154,127285,827
嘉義縣,新港鄉,月眉村,378,310705,822
嘉義縣,新港鄉,月潭村,346,248395,718
嘉義縣,新港鄉,溪北村,249,178261,716
嘉義縣,新港鄉,菜公村,201,138456,689
嘉義縣,新港鄉,中洋村,248,177623,716
嘉義縣,新港鄉,三間村,385,332339,863
嘉義縣,新港鄉,安和村,184,133381,725
嘉義縣,新港鄉,潭大村,235,180761,769
嘉義縣,新港鄉,南港村,235,184240,784
嘉義縣,新港鄉,板頭村,100,71200,712
嘉義縣,新港鄉,共和村,167,115612,692
嘉義縣,新港鄉,埤子村,84,58042,691
嘉義縣,新港鄉,南崙村,130,96150,740
嘉義縣,新港鄉,北崙村,79,51836,656
嘉義縣,新港鄉,海瀛村,67,53782,803
嘉義縣,新港鄉,其他,0,0,0
嘉義縣,新港鄉,合計,5763,4472815,776
嘉義縣,六腳鄉,蒜東村,170,127176,748
嘉義縣,六腳鄉,蒜南村,193,135282,701
嘉義縣,六腳鄉,蒜頭村,320,226187,707
嘉義縣,六腳鄉,工廠村,64,52826,825
嘉義縣,六腳鄉,灣南村,221,167025,756
嘉義縣,六腳鄉,灣北村,214,144598,676
嘉義縣,六腳鄉,雙涵村,146,101617,696
嘉義縣,六腳鄉,塗師村,105,64404,613
嘉義縣,六腳鄉,三義村,118,75893,643
嘉義縣,六腳鄉,港美村,160,103229,645
嘉義縣,六腳鄉,豐美村,206,137789,669
嘉義縣,六腳鄉,六斗村,193,128939,668
嘉義縣,六腳鄉,崙陽村,233,162811,699
嘉義縣,六腳鄉,蘇厝村,319,231314,725
嘉義縣,六腳鄉,竹本村,94,55779,593
嘉義縣,六腳鄉,永賢村,68,45586,670
嘉義縣,六腳鄉,魚寮村,109,71805,659
嘉義縣,六腳鄉,潭墘村,162,119085,735
嘉義縣,六腳鄉,正義村,257,168585,656
嘉義縣,六腳鄉,溪厝村,113,70434,623
嘉義縣,六腳鄉,六南村,95,71192,749
嘉義縣,六腳鄉,六腳村,154,111501,724
嘉義縣,六腳鄉,崩山村,90,68681,763
嘉義縣,六腳鄉,古林村,97,137822,1421
嘉義縣,六腳鄉,更寮村,104,80608,775
嘉義縣,六腳鄉,其他,0,0,0
嘉義縣,六腳鄉,合計,4005,2860168,714
嘉義縣,東石鄉,東石村,241,156853,651
嘉義縣,東石鄉,猿樹村,160,100729,630
嘉義縣,東石鄉,󻕯港村,203,114553,564
嘉義縣,東石鄉,型厝村,198,122258,617
嘉義縣,東石鄉,三家村,208,134085,645
嘉義縣,東石鄉,永屯村,113,62511,553
嘉義縣,東石鄉,海埔村,49,34105,696
嘉義縣,東石鄉,龍港村,129,86591,671
嘉義縣,東石鄉,副瀨村,140,109452,782
嘉義縣,東石鄉,下揖村,111,62264,561
嘉義縣,東石鄉,頂揖村,48,26404,550
嘉義縣,東石鄉,溪下村,128,81973,640
嘉義縣,東石鄉,港口村,44,22995,523
嘉義縣,東石鄉,鰲鼓村,216,139613,646
嘉義縣,東石鄉,港墘村,217,181574,837
嘉義縣,東石鄉,蔦松村,166,105547,636
嘉義縣,東石鄉,圍潭村,87,47572,547
嘉義縣,東石鄉,洲仔村,131,78851,602
嘉義縣,東石鄉,東崙村,134,90817,678
嘉義縣,東石鄉,西崙村,206,140192,681
嘉義縣,東石鄉,󻕯仔村,146,89026,610
嘉義縣,東石鄉,網寮村,168,114559,682
嘉義縣,東石鄉,掌潭村,108,66636,617
嘉義縣,東石鄉,其他,0,0,0
嘉義縣,東石鄉,合計,3351,2169159,647
嘉義縣,義竹鄉,岸腳村,149,102937,691
嘉義縣,義竹鄉,義竹村,394,297786,756
嘉義縣,義竹鄉,六桂村,307,203920,664
嘉義縣,義竹鄉,仁里村,212,167255,789
嘉義縣,義竹鄉,傳芳村,160,101500,634
嘉義縣,義竹鄉,頭竹村,239,186812,782
嘉義縣,義竹鄉,五厝村,83,60282,726
嘉義縣,義竹鄉,中平村,59,47842,811
