Code3,all_code3,Year,Month,PowerSum,PowerSum_AVG
A6600014032,A6600014032|A6600014032|A6600014032|A6600014032|A6600014032|A6600014032,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17199|15411|17174|16777|16624|17364,16758.166666666668
A6600017003,A6600017003|A6600017003|A6600017003|A6600017003|A6600017003|A6600017003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,40714|35773|40109|37137|40594|39255,38930.333333333336
A6600018014,A6600018014|A6600018014|A6600018014|A6600018014|A6600018014|A6600018014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20342|17951|19855|19214|20112|19628,19517.0
A6600018013,A6600018013|A6600018013|A6600018013|A6600018013|A6600018013|A6600018013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31952|28029|31300|29132|30818|30293,30254.0
A6600017005,A6600017005|A6600017005|A6600017005|A6600017005|A6600017005|A6600017005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21944|19050|21629|19751|21118|20044,20589.333333333332
A6600013026,A6600013026|A6600013026|A6600013026|A6600013026|A6600013026|A6600013026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,36218|30520|34858|35081|37116|33849,34607.0
A6600017020,A6600017020|A6600017020|A6600017020|A6600017020|A6600017020|A6600017020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,165|160|172|146|148|148,156.5
A6600013027,A6600013027|A6600013027|A6600013027|A6600013027|A6600013027|A6600013027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18660|17359|18003|17865|17744|17691,17887.0
A6600018015,A6600018015|A6600018015|A6600018015|A6600018015|A6600018015|A6600018015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25290|22329|24469|24169|24645|24591,24248.833333333332
A6600018017,A6600018017|A6600018017|A6600018017|A6600018017|A6600018017|A6600018017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29541|25052|27593|27363|27390|27452,27398.5
A6600013032,A6600013032|A6600013032|A6600013032|A6600013032|A6600013032|A6600013032,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26408|23271|26348|25559|26952|25392,25655.0
A6600017006,A6600017006|A6600017006|A6600017006|A6600017006|A6600017006|A6600017006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,52614|45506|52396|50536|52984|51388,50904.0
A6600013028,A6600013028|A6600013028|A6600013028|A6600013028|A6600013028|A6600013028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22695|19643|22460|20947|22416|21231,21565.333333333332
A6600013025,A6600013025|A6600013025|A6600013025|A6600013025|A6600013025|A6600013025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,440|370|499|502|539|433,463.8333333333333
A6600018021,A6600018021|A6600018021|A6600018021|A6600018021|A6600018021|A6600018021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27449|25451|25851|26117|27463|27433,26627.333333333332
A6600018019,A6600018019|A6600018019|A6600018019|A6600018019|A6600018019|A6600018019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,35871|30826|34955|33407|35507|34499,34177.5
A6600019009,A6600019009|A6600019009|A6600019009|A6600019009|A6600019009|A6600019009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,10056|9428|10061|9827|9469|9616,9742.833333333334
A6600017007,A6600017007|A6600017007|A6600017007|A6600017007|A6600017007|A6600017007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29922|25936|29633|27620|29149|27757,28336.166666666668
A6600018020,A6600018020|A6600018020|A6600018020|A6600018020|A6600018020|A6600018020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23492|20828|22716|21656|22209|21618,22086.5
A6600017021,A6600017021|A6600017021|A6600017021|A6600017021|A6600017021|A6600017021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,34203|31063|37047|35695|39334|37696,35839.666666666664
A6600013030,A6600013030|A6600013030|A6600013030|A6600013030|A6600013030|A6600013030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,33403|28218|32162|31198|33280|30681,31490.333333333332
A6600017008,A6600017008|A6600017008|A6600017008|A6600017008|A6600017008|A6600017008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24068|21075|23727|23548|25069|24928,23735.833333333332
A6600018023,A6600018023|A6600018023|A6600018023|A6600018023|A6600018023|A6600018023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,34893|30177|33396|32966|33938|32702,33012.0
A6600018026,A6600018026|A6600018026|A6600018026|A6600018026|A6600018026|A6600018026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,53830|48154|54957|54128|55234|53658,53326.833333333336
A6600018022,A6600018022|A6600018022|A6600018022|A6600018022|A6600018022|A6600018022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23812|20511|23167|21585|22925|22014,22335.666666666668
A6600018025,A6600018025|A6600018025|A6600018025|A6600018025|A6600018025|A6600018025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,49888|43949|49084|47039|51678|50377,48669.166666666664
A6600019006,A6600019006|A6600019006|A6600019006|A6600019006|A6600019006|A6600019006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,9904|7990|9826|10328|11566|10042,9942.666666666666
A6600025005,A6600025005|A6600025005|A6600025005|A6600025005|A6600025005|A6600025005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,12057|10886|11803|11574|11632|11736,11614.666666666666
A6600025003,A6600025003|A6600025003|A6600025003|A6600025003|A6600025003|A6600025003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13524|12495|13267|13170|13157|13449,13177.0
A6600018024,A6600018024|A6600018024|A6600018024|A6600018024|A6600018024|A6600018024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29338|26540|29920|28006|28077|28834,28452.5
A6600013031,A6600013031|A6600013031|A6600013031|A6600013031|A6600013031|A6600013031,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25557|21948|24940|24068|25036|23339,24148.0
A6600019007,A6600019007|A6600019007|A6600019007|A6600019007|A6600019007|A6600019007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26880|23706|27293|25199|27068|26574,26120.0
A6600017015,A6600017015|A6600017015|A6600017015|A6600017015|A6600017015|A6600017015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28067|24515|27216|25544|27651|26371,26560.666666666668
A6600018027,A6600018027|A6600018027|A6600018027|A6600018027|A6600018027|A6600018027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30463|28009|29846|29137|30150|30202,29634.5
A6600013035,A6600013035|A6600013035|A6600013035|A6600013035|A6600013035|A6600013035,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,36377|31291|35214|34094|35990|34646,34602.0
A6600017009,A6600017009|A6600017009|A6600017009|A6600017009|A6600017009|A6600017009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22733|19997|22366|21054|22005|20908,21510.5
A6600018029,A6600018029|A6600018029|A6600018029|A6600018029|A6600018029|A6600018029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23125|19582|21814|20722|22453|21698,21565.666666666668
A6600017010,A6600017010|A6600017010|A6600017010|A6600017010|A6600017010|A6600017010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22439|20201|22581|21145|22406|21863,21772.5
A6600025006,A6600025006|A6600025006|A6600025006|A6600025006|A6600025006|A6600025006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,10326|9226|10065|9648|9701|9336,9717.0
,,,,,0.0
A6600017011,A6600017011|A6600017011|A6600017011|A6600017011|A6600017011|A6600017011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,33178|29120|32826|30771|33476|31870,31873.5
A6600017014,A6600017014|A6600017014|A6600017014|A6600017014|A6600017014|A6600017014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24422|21319|24201|22453|23953|22727,23179.166666666668
,,,,,0.0
A6600017012,A6600017012|A6600017012|A6600017012|A6600017012|A6600017012|A6600017012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31418|28290|30890|30083|31340|30861,30480.333333333332
A6600013036,A6600013036|A6600013036|A6600013036|A6600013036|A6600013036|A6600013036,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27482|23499|25686|25207|25511|26326,25618.5
A6600025007,A6600025007|A6600025007|A6600025007|A6600025007|A6600025007|A6600025007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21242|19019|21172|20219|20894|19687,20372.166666666668
A6600017013,A6600017013|A6600017013|A6600017013|A6600017013|A6600017013|A6600017013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23731|21291|23140|23032|23299|23053,22924.333333333332
A6600013037,A6600013037|A6600013037|A6600013037|A6600013037|A6600013037|A6600013037,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,33638|30685|33460|33894|34821|35044,33590.333333333336
A6600025009,A6600025009|A6600025009|A6600025009|A6600025009|A6600025009|A6600025009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13351|12326|13163|13236|13492|13385,13158.833333333334
A6600017016,A6600017016|A6600017016|A6600017016|A6600017016|A6600017016|A6600017016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23487|21108|22859|22971|23349|23792,22927.666666666668
A6600017018,A6600017018|A6600017018|A6600017018|A6600017018|A6600017018|A6600017018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,33471|30829|33492|33135|33684|33179,32965.0
A6600017017,A6600017017|A6600017017|A6600017017|A6600017017|A6600017017|A6600017017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28127|24200|27660|25766|27884|26436,26678.833333333332
A6600025008,A6600025008|A6600025008|A6600025008|A6600025008|A6600025008|A6600025008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13925|12782|13499|13722|13851|14262,13673.5
A6600017019,A6600017019|A6600017019|A6600017019|A6600017019|A6600017019|A6600017019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27463|24281|26976|26670|26844|27130,26560.666666666668
A6600017022,A6600017022|A6600017022|A6600017022|A6600017022|A6600017022|A6600017022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21747|19545|21002|20954|21036|21066,20891.666666666668
A6600013038,A6600013038|A6600013038|A6600013038|A6600013038|A6600013038|A6600013038,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29275|25752|28364|27372|28010|28192,27827.5
A6600025011,A6600025011|A6600025011|A6600025011|A6600025011|A6600025011|A6600025011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11918|11232|12123|11831|11751|11886,11790.166666666666
A6600017023,A6600017023|A6600017023|A6600017023|A6600017023|A6600017023|A6600017023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23660|21620|23415|23157|23266|23612,23121.666666666668
A6600017026,A6600017026|A6600017026|A6600017026|A6600017026|A6600017026|A6600017026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28974|26486|28428|28369|28628|28229,28185.666666666668
A6600017024,A6600017024|A6600017024|A6600017024|A6600017024|A6600017024|A6600017024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26360|22812|25984|24083|25749|24696,24947.333333333332
A6600017027,A6600017027|A6600017027|A6600017027|A6600017027|A6600017027|A6600017027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25876|23496|25563|25136|24967|25112,25025.0
A6600017028,A6600017028|A6600017028|A6600017028|A6600017028|A6600017028|A6600017028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,49307|43068|51543|47912|50296|49357,48580.5
A6600025012,A6600025012|A6600025012|A6600025012|A6600025012|A6600025012|A6600025012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28437|25293|27712|26330|27181|26187,26856.666666666668
A6600025010,A6600025010|A6600025010|A6600025010|A6600025010|A6600025010|A6600025010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15236|14165|14839|15126|15390|14851,14934.5
A6600017025,A6600017025|A6600017025|A6600017025|A6600017025|A6600017025|A6600017025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23469|21771|23065|23170|23325|23690,23081.666666666668
A6600025017,A6600025017|A6600025017|A6600025017|A6600025017|A6600025017|A6600025017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,5|6|7|11|16|16,10.166666666666666
A6600025013,A6600025013|A6600025013|A6600025013|A6600025013|A6600025013|A6600025013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,10866|9652|10536|9992|10616|10160,10303.666666666666
A6600025014,A6600025014|A6600025014|A6600025014|A6600025014|A6600025014|A6600025014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13481|12537|13241|13444|13614|13684,13333.5
A6600019010,A6600019010|A6600019010|A6600019010|A6600019010|A6600019010|A6600019010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,5958|5079|5994|5738|6729|6614,6018.666666666667
A6600029004,A6600029004|A6600029004|A6600029004|A6600029004|A6600029004|A6600029004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,300|247|259|222|215|214,242.83333333333334
,,,,,0.0
A6600025023,A6600025023|A6600025023|A6600025023|A6600025023|A6600025023|A6600025023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15745|13881|15818|14854|15830|15634,15293.666666666666
A6600017032,A6600017032|A6600017032|A6600017032|A6600017032|A6600017032|A6600017032,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,32030|29142|31542|30823|30865|29923,30720.833333333332
A6600017029,A6600017029|A6600017029|A6600017029|A6600017029|A6600017029|A6600017029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24442|22370|23997|23591|23593|23158,23525.166666666668
A6600025020,A6600025020|A6600025020|A6600025020|A6600025020|A6600025020|A6600025020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15604|14233|14668|14639|14628|14560,14722.0
A6600017030,A6600017030|A6600017030|A6600017030|A6600017030|A6600017030|A6600017030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21351|19922|20850|20719|20571|20726,20689.833333333332
A6600025016,A6600025016|A6600025016|A6600025016|A6600025016|A6600025016|A6600025016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,10866|9542|10487|9729|10479|9970,10178.833333333334
A6600017031,A6600017031|A6600017031|A6600017031|A6600017031|A6600017031|A6600017031,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25825|24088|25865|25870|26116|26254,25669.666666666668
A6600025027,A6600025027|A6600025027|A6600025027|A6600025027|A6600025027|A6600025027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14475|12715|14317|13433|15262|14691,14148.833333333334
A6600025018,A6600025018|A6600025018|A6600025018|A6600025018|A6600025018|A6600025018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27650|24856|27115|27209|27645|26686,26860.166666666668
A6600025019,A6600025019|A6600025019|A6600025019|A6600025019|A6600025019|A6600025019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27431|24387|26948|25954|26862|25996,26263.0
A6600017033,A6600017033|A6600017033|A6600017033|A6600017033|A6600017033|A6600017033,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25356|23767|25246|24891|24648|24783,24781.833333333332
A6600025021,A6600025021|A6600025021|A6600025021|A6600025021|A6600025021|A6600025021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27761|25094|27386|27579|27925|28579,27387.333333333332
A6600017034,A6600017034|A6600017034|A6600017034|A6600017034|A6600017034|A6600017034,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28816|26725|27566|27434|27392|27531,27577.333333333332
A6600025025,A6600025025|A6600025025|A6600025025|A6600025025|A6600025025|A6600025025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13278|12328|12820|12862|12831|12844,12827.166666666666
A6600025022,A6600025022|A6600025022|A6600025022|A6600025022|A6600025022|A6600025022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,99958|89816|105643|102862|107715|105029,101837.16666666667
A6600025024,A6600025024|A6600025024|A6600025024|A6600025024|A6600025024|A6600025024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18673|16714|17909|17213|18362|17974,17807.5
A6600025026,A6600025026|A6600025026|A6600025026|A6600025026|A6600025026|A6600025026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24550|21667|24557|23198|24327|23507,23634.333333333332
A6600025030,A6600025030|A6600025030|A6600025030|A6600025030|A6600025030|A6600025030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13971|12964|13465|13593|13716|13790,13583.166666666666
A6600025028,A6600025028|A6600025028|A6600025028|A6600025028|A6600025028|A6600025028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19756|17410|19698|18840|19725|19325,19125.666666666668
A6600025029,A6600025029|A6600025029|A6600025029|A6600025029|A6600025029|A6600025029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,40425|36155|41216|39614|41728|40239,39896.166666666664
A6600024015,A6600024015|A6600024015|A6600024015|A6600024015|A6600024015|A6600024015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,52|45|50|45|54|54,50.0
A6600024001,A6600024001|A6600024001|A6600024001|A6600024001|A6600024001|A6600024001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28485|25317|27523|26820|27995|27536,27279.333333333332
A6600024004,A6600024004|A6600024004|A6600024004|A6600024004|A6600024004|A6600024004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14602|12969|14598|13533|14894|14304,14150.0
A6600024002,A6600024002|A6600024002|A6600024002|A6600024002|A6600024002|A6600024002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24074|22026|23850|23364|24046|23395,23459.166666666668
A6600024007,A6600024007|A6600024007|A6600024007|A6600024007|A6600024007|A6600024007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14746|12786|14688|13801|14543|13856,14070.0
A6600024003,A6600024003|A6600024003|A6600024003|A6600024003|A6600024003|A6600024003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17775|15420|17196|16012|17428|16802,16772.166666666668
A6600027052,A6600027052|A6600027052|A6600027052|A6600027052|A6600027052|A6600027052,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,6172|5793|6426|6181|5326|5604,5917.0
A6600024006,A6600024006|A6600024006|A6600024006|A6600024006|A6600024006|A6600024006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18485|15811|18686|17657|18319|17087,17674.166666666668
A6600024005,A6600024005|A6600024005|A6600024005|A6600024005|A6600024005|A6600024005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20548|17806|19835|18273|19608|18580,19108.333333333332
A6600024008,A6600024008|A6600024008|A6600024008|A6600024008|A6600024008|A6600024008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16586|14457|16334|15172|16561|15747,15809.5
A6600027001,A6600027001|A6600027001|A6600027001|A6600027001|A6600027001|A6600027001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,51616|45072|50675|47094|52066|49626,49358.166666666664
A6600027008,A6600027008|A6600027008|A6600027008|A6600027008|A6600027008|A6600027008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11949|10859|12744|12404|11413|11140,11751.5
A6600024011,A6600024011|A6600024011|A6600024011|A6600024011|A6600024011|A6600024011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17261|15305|16618|15310|16310|15428,16038.666666666666
A6600027003,A6600027003|A6600027003|A6600027003|A6600027003|A6600027003|A6600027003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18389|16772|18406|18357|18883|18687,18249.0
A6600027004,A6600027004|A6600027004|A6600027004|A6600027004|A6600027004|A6600027004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,53865|47045|53872|50514|53505|50644,51574.166666666664
A6600024009,A6600024009|A6600024009|A6600024009|A6600024009|A6600024009|A6600024009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21943|19006|21035|19538|20792|19445,20293.166666666668
A6600024010,A6600024010|A6600024010|A6600024010|A6600024010|A6600024010|A6600024010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24005|20753|23517|21824|23924|22588,22768.5
A6600027002,A6600027002|A6600027002|A6600027002|A6600027002|A6600027002|A6600027002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,33689|30773|32630|31804|33106|32894,32482.666666666668
A6600027010,A6600027010|A6600027010|A6600027010|A6600027010|A6600027010|A6600027010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28405|25733|27425|26671|26858|27245,27056.166666666668
A6600024012,A6600024012|A6600024012|A6600024012|A6600024012|A6600024012|A6600024012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26129|22676|25844|24048|26191|24928,24969.333333333332
A6600027005,A6600027005|A6600027005|A6600027005|A6600027005|A6600027005|A6600027005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22363|20592|21800|21633|21952|21926,21711.0
A6600027006,A6600027006|A6600027006|A6600027006|A6600027006|A6600027006|A6600027006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16545|15177|16006|15905|15878|16190,15950.166666666666
A6600027016,A6600027016|A6600027016|A6600027016|A6600027016|A6600027016|A6600027016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,44959|39787|44676|42845|47402|47344,44502.166666666664
A6600027007,A6600027007|A6600027007|A6600027007|A6600027007|A6600027007|A6600027007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28248|25993|27993|27808|27800|27971,27635.5
A6600027033,A6600027033|A6600027033|A6600027033|A6600027033|A6600027033|A6600027033,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30125|25960|30093|28360|30170|28361,28844.833333333332
A6600027009,A6600027009|A6600027009|A6600027009|A6600027009|A6600027009|A6600027009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20306|17741|19628|18199|19626|18278,18963.0
A6600027011,A6600027011|A6600027011|A6600027011|A6600027011|A6600027011|A6600027011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24025|21183|23898|22725|24544|23425,23300.0
A6600024016,A6600024016|A6600024016|A6600024016|A6600024016|A6600024016|A6600024016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14603|12601|14316|13208|14103|13303,13689.0
A6600024014,A6600024014|A6600024014|A6600024014|A6600024014|A6600024014|A6600024014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25901|22616|25389|23130|23819|22541,23899.333333333332
A6600027012,A6600027012|A6600027012|A6600027012|A6600027012|A6600027012|A6600027012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30495|27413|29994|30495|30830|30371,29933.0
A6600027013,A6600027013|A6600027013|A6600027013|A6600027013|A6600027013|A6600027013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28476|26593|27869|27633|27092|27608,27545.166666666668
A6600027014,A6600027014|A6600027014|A6600027014|A6600027014|A6600027014|A6600027014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18486|16066|18244|17035|18385|17152,17561.333333333332
A6600024013,A6600024013|A6600024013|A6600024013|A6600024013|A6600024013|A6600024013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18476|15926|18129|16812|18443|17453,17539.833333333332
A6600027017,A6600027017|A6600027017|A6600027017|A6600027017|A6600027017|A6600027017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22914|20925|22978|22547|23384|22816,22594.0
A6600027029,A6600027029|A6600027029|A6600027029|A6600027029|A6600027029|A6600027029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21476|19337|20052|19315|19138|19051,19728.166666666668
A6600027015,A6600027015|A6600027015|A6600027015|A6600027015|A6600027015|A6600027015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21341|19799|21084|21164|21668|21803,21143.166666666668
A6600027021,A6600027021|A6600027021|A6600027021|A6600027021|A6600027021|A6600027021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23522|20672|23669|24157|24726|23068,23302.333333333332
A6600027018,A6600027018|A6600027018|A6600027018|A6600027018|A6600027018|A6600027018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,37370|32984|37014|35211|37371|35751,35950.166666666664
A6600027022,A6600027022|A6600027022|A6600027022|A6600027022|A6600027022|A6600027022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,45495|37581|41553|43553|45293|41512,42497.833333333336
A6600027019,A6600027019|A6600027019|A6600027019|A6600027019|A6600027019|A6600027019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25003|23394|24762|25039|25179|24563,24656.666666666668
A6600024017,A6600024017|A6600024017|A6600024017|A6600024017|A6600024017|A6600024017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,7124|6315|7234|6772|7379|7024,6974.666666666667
A6600027020,A6600027020|A6600027020|A6600027020|A6600027020|A6600027020|A6600027020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25683|22181|25260|23663|25952|24543,24547.0
A6600027023,A6600027023|A6600027023|A6600027023|A6600027023|A6600027023|A6600027023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24933|21481|24620|22984|24672|23262,23658.666666666668
A6600027024,A6600027024|A6600027024|A6600027024|A6600027024|A6600027024|A6600027024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25234|23407|24778|24610|24609|25071,24618.166666666668
A6600024018,A6600024018|A6600024018|A6600024018|A6600024018|A6600024018|A6600024018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15866|13646|15874|15065|16116|15434,15333.5
A6600027025,A6600027025|A6600027025|A6600027025|A6600027025|A6600027025|A6600027025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25335|21848|25044|23297|25062|23710,24049.333333333332
A6600027026,A6600027026|A6600027026|A6600027026|A6600027026|A6600027026|A6600027026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29625|25799|29010|26594|28922|27517,27911.166666666668
A6600027027,A6600027027|A6600027027|A6600027027|A6600027027|A6600027027|A6600027027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24546|21911|24337|23329|24234|23307,23610.666666666668
A6600027028,A6600027028|A6600027028|A6600027028|A6600027028|A6600027028|A6600027028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21911|19354|21882|19971|21545|20497,20860.0
A6600027030,A6600027030|A6600027030|A6600027030|A6600027030|A6600027030|A6600027030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22168|19315|21450|20438|21428|20891,20948.333333333332
A6600027033,A6600027033|A6600027033|A6600027033|A6600027033|A6600027033|A6600027033,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30125|25960|30093|28360|30170|28361,28844.833333333332
A6600027031,A6600027031|A6600027031|A6600027031|A6600027031|A6600027031|A6600027031,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,35361|30629|35065|32561|34943|33354,33652.166666666664
,,,,,0.0
A6600024020,A6600024020|A6600024020|A6600024020|A6600024020|A6600024020|A6600024020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14974|12923|14957|13810|14887|14354,14317.5
A6600027034,A6600027034|A6600027034|A6600027034|A6600027034|A6600027034|A6600027034,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31778|27112|31678|29939|31792|30820,30519.833333333332
A6600027035,A6600027035|A6600027035|A6600027035|A6600027035|A6600027035|A6600027035,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,44640|39167|44170|43871|45432|44756,43672.666666666664
A6600027037,A6600027037|A6600027037|A6600027037|A6600027037|A6600027037|A6600027037,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25010|22059|24295|23997|24501|24245,24017.833333333332
